RefID,RecordLastUpdated,Operator,SiteName,TechnologyType,InstalledCapacity,TurbineCapacity,No.ofTurbines,HeightofTurbines,DevelopmentStatus,Address,County,Region,Country,PostCode,X-coordinate,Y-coordinate,Operational,Name,Model,Owner
2713,05/08/2019,Npower Renewables,Kirkby Moor,Wind Onshore,4.8,0.4,12,,Operational,"approximately 4km from Ulverston, within a Site of Special Scientific Interest",Cumbria,North West,England,,326111,485242,01/01/1993,Kirkby Moor,Vestas WD34,Beaufort Wind Limited
2902,03/11/2010,EDF Energies Nouvelles,Burnfoot Hill,Wind Onshore,26,2,13,,Operational,"Burnfoot Hill, Clackmannanshire",Clackmannanshire,Scotland,Scotland,,290135,703250,26/10/2010,Burnfoot Hill,REpower MM82,-
2922,09/06/2010,Green Cat Renewables,Strath of Brydock,Wind Onshore,4.6,1.3,2,,Operational,"Strath of Brydock
Alvah
Banff",Grampian,Scotland,Scotland,,365391,859727,01/06/2009,Strath of Brydock,Enercon E70,-
2927,29/07/2010,EF Energy,Owenreagh Extension,Wind Onshore,5.1,0.85,6,,Operational,"Land near Craignagapple 10km South East of Strabane, County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,57401,558796,01/08/2008,Owenreagh Extension,Vestas V52,South Western Services
2940,09/06/2010,Scotia Wind Ltd,Craigengelt,Wind Onshore,20,2.5,8,,Operational,"Craigengelt Hill, Stirling",Stirling,Scotland,Scotland,,272451,686495,31/03/2010,Craigengelt,Nordex N80,-
3034,08/10/2013,Solutia / Vestas,Solutia UK Ltd,Wind Onshore,5,2.5,2,,Operational,"Traston Road, Newport, South Wales",Gwent,Wales,Wales,NP14 4XF,333375,185740,17/12/2009,Solutia UK Ltd,Nordex N90,Wind Direct Ltd
3090,27/11/2001,National Energy Laboratories (NEL),Myres Hill,Wind Onshore,1.8,0.9,2,,Operational,Galloway,Strathclyde,Scotland,Scotland,,256840,646620,01/11/2001,Myres Hill,NEG Micon NM52,-
3108,18/05/2017,Innogy (formerly RWE npower),Causeymire,Wind Onshore,48.3,2,24,,Operational,"Causey Mire, Caithness, Highlands",Highland,Scotland,Scotland,,336736,951086,01/06/2004,Causeymire,Bonus B2300,Innogy
3113,05/01/2015,Greencoat UK Wind,Bin Mountain,Wind Onshore,9,1.5,6,,Operational,"Lough Hill
Castle Craig, Curraghmacall
Drummahon,",Co. Tyrone,Northern Ireland,Northern Ireland,,38520,541806,01/02/2007,Bin Mountain,GE 1.5s,Airtricity
3117,06/08/2004,Airtricity,Ardrossan,Wind Onshore,24,2,12,,Operational,"Near Ardrossan
North Ayreshire",Strathclyde,Scotland,Scotland,,223500,642500,19/12/2003,Ardrossan,Vestas V80,Infinis
3126,23/10/2009,Private Developer,Boulfruich,Wind Onshore,13,0.85,15,,Operational,"Houstry
Dunbeath
Caithness",Highland,Scotland,Scotland,,315500,935500,01/08/2005,Boulfruich,Vestas V52,Anthony & Kathryn Hall
3128,15/09/2010,Wind Prospect,Bicker Fen,Wind Onshore,26.7,2,13,,Operational,"Bicker Fen, Bicker, Boston, Lincolnshire",Lincolnshire,East Midlands,England,,519870,339325,28/07/2008,Bicker Fen,REpower MM82,EDF EN
3135,06/05/2009,RDC Scotland (Renewable Development Co.),Ben Aketil,Wind Onshore,23,2.3,10,,Operational,"Ben Aketil
Feorlig
Dunvegan",Highland,Scotland,Scotland,,132500,846500,01/09/2007,Ben Aketil,Enercon E70,Falck Renewables
3168,02/08/2017,Bessy Bell Windfarm,Bessy Bell Extension,Wind Onshore,9,1.3,6,,Operational,"Bessy Bell Moutain, 5km south of Newtownstewart, 17km south of Strabane and 9km northwest of Omagh",Co. Tyrone,Northern Ireland,Northern Ireland,,50592,547973,24/04/2008,Bessy Bell Extension,GE 1.5s,Airtricity
3200,04/06/2015,Tetro Energy Ltd (ECO2),Dummuie,Wind Onshore,12.3,1.75,7,,Operational,"East Dummuie
Huntly",Grampian,Scotland,Scotland,,358600,840300,01/01/2007,Dummuie,Vestas V66,Englefield Renewable Energy Fund
3201,27/06/2016,Falck Renewables,Earlsburn,Wind Onshore,37.5,2.5,14,,Operational,"Hart Hill, Fintry, Stirling",Stirling,Scotland,Scotland,,269652,688422,01/02/2007,Earlsburn,Nordex N80,Falck Renewables
3229,03/03/2010,Westbury Windfarms,Llangwyryfon,Wind Onshore,9.4,0.85,11,,Operational,"Llangwyryfon,
Southeast Aberystwyth
Ceredigion",Dyfed,Wales,Wales,,261752,269577,01/02/2004,Llangwyryfon,Vestas V52,First Wind Farm Holdings
3232,06/04/2010,Your Energy,Pates Hill,Wind Onshore,14,2,7,,Operational,"West Calder Lothian, EH55",Lothian,Scotland,Scotland,,299130,659300,20/01/2010,Pates Hill,Vestas V80,Winscales Moor Wind Farm Ltd
3244,03/01/2019,B9 Energy / RES,Altahullion Phase II,Wind Onshore,11.7,1.3,9,,Operational,"Altahullion Wind Farm,
Dungiven,
Co. Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,80176,575395,01/09/2007,Altahullion Phase II,Siemens SWT-1.3,RES-GEN
3253,10/05/2016,Wind Farm Developments  / RES UK & Ireland,Hunter's Hill,Wind Onshore,20,2.5,8,,Operational,"Hunter's Hill, (In the townlands of Tattymoyle Lower, Edergole, Killygordon and Tattanafinnell), Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,53811,517991,22/09/2010,Hunter's Hill,Nordex N80,ESB Group
3292,30/07/2013,CRE Energy/ Scottish Power,Beinn an Tuirc,Wind Onshore,30,0.37,46,,Operational,Nr. Carradale,Strathclyde,Scotland,Scotland,,173950,636900,23/12/2001,Beinn an Tuirc,Vestas V47,ScottishPower
3306,02/02/2010,Arnish Electric Ltd / Farm Energy,Arnish Moor,Wind Onshore,3.9,1.3,3,,Operational,"Nr Stornaway, Isle of Lewis",Western Isles,Scotland,Scotland,,139155,929460,01/12/2006,Arnish Moor,Nordex N60,John Moulton
3307,05/10/2009,Orkney Sustainable Energy,Burgar Hill,Wind Onshore,5,2.5,2,,Operational,"Evie, Orkney",Orkney Islands,Scotland,Scotland,,334300,1026200,01/12/2006,Burgar Hill,Nordex N80,Innogy
3311,15/02/2016,Green Investment Bank  (Blackrock),Glens of Foudland,Wind Onshore,26,1.3,20,,Operational,"Bognie Estate, Upper Milburn, Aberdeenshire",Grampian,Scotland,Scotland,,361900,837400,22/07/2005,Glens of Foudland,Bonus B1300,Centrica Renewable Energy Ltd
3432,23/10/2009,,Royd Moor,Wind Onshore,5.9,0.45,13,,Operational,"Royd Moor, Penistone",South Yorkshire,Yorkshire and Humber,England,,422000,404000,01/12/1993,Royd Moor,Bonus M1500-500,E.ON Renewables
3453,04/02/2009,A7 Energy / Green Energy,Lochhead Farm,Wind Onshore,6,2,3,,Operational,"Land at Lochhead Farm, Stonehouse",Strathclyde,Scotland,Scotland,,275500,646500,01/07/2009,Lochhead Farm,REpower MM82,-
3457,28/10/2010,Scottish and Southern Energy (SSE),Toddleburn,Wind Onshore,27.6,2.3,12,,Operational,Oxton,Borders,Scotland,Scotland,,345050,653150,12/10/2010,Toddleburn,Siemens SWT-2.3,SSE Renewables
3487,10/05/2016,CRE Energy/ Scottish Power,Green Knowes,Wind Onshore,27,1.5,18,,Operational,"Land at Green Knowes, by Glendevon",Tayside,Scotland,Scotland,,296850,707550,29/09/2008,Green Knowes,Acciona AW1500,ScottishPower
3496,08/05/2009,E.ON UK,Hare Hill,Wind Onshore,1.3,1.3,1,,Operational,"Harehill Farm, Haswell Plough, County Durham",County Durham,North East,England,,437735,540895,01/07/2004,Hare Hill,Vestas V47,ScottishPower
3511,04/07/2018,Otter Power,Cold Northcott,Wind Onshore,6.6,0.3,22,,Operational,"Launceston
Cornwall",Cornwall,South West,England,,220040,85965,01/06/2002,Cold Northcott,WEG MS3-300,First Wind Farm Holdings
3554,05/08/2019,Powergen Renewables,Deucheran Hill,Wind Onshore,15.8,1.75,9,,Operational,"Deucheran Hill
Nr. Muasdale",Strathclyde,Scotland,Scotland,,177000,643000,30/11/2001,Deucheran Hill,Vestas V66,E.ON Renewables
3570,12/09/2013,Renewable Energy Systems (RES),Dun Law,Wind Onshore,17.2,0.66,26,,Operational,"Dun Law, 5km north west of Oxton, Lammermuir Hills",Borders,Scotland,Scotland,,347069,657344,21/08/2000,Dun Law,Vestas V47,ScottishPower
3579,12/09/2013,Renewable Energy Systems (RES),Dun Law Extension,Wind Onshore,29.8,0.85,35,,Operational,Dun Law (between Fala and Carfraemill 20 miles S-E of Edinburgh,Borders,Scotland,Scotland,,347276,655153,20/09/2009,Dun Law Extension,Vestas V52,ScottishPower
3585,27/07/2004,Scottish Power Renewables,Cruach Mhor,Wind Onshore,33.3,0.95,35,,Operational,"Cruach Mhor, Cowal, Glen Dareul, Agyll, Bute",Strathclyde,Scotland,Scotland,,203500,687400,31/01/2004,Cruach Mhor,Vestas V52,ScottishPower
3605,21/05/2010,Wind Prospect,Longpark,Wind Onshore,38,2,19,,Operational,Stow,Borders,Scotland,Scotland,,348050,642050,01/09/2009,Longpark,REpower MM82,EDF EN
3662,04/07/2012,Scottish and Southern Energy (SSE),Gordonbush,Wind Onshore,70,2,35,,Operational,"Gordonbush Estate, Brora, Sutherland, Highlands",Highland,Scotland,Scotland,,284500,909500,12/06/2012,Gordonbush,REpower MM82,SSE plc
3668,24/02/2012,Ben Aketil Wind Energy Ltd,Ben Aketil Extension,Wind Onshore,2.6,1.3,2,,Operational,"Near Dunvegan, Isle of Skye. IV55 8",Highland,Scotland,Scotland,,132500,846500,01/01/2011,Ben Aketil Extension,Enercon E70,Falck Renewables
3968,09/05/2012,"Infinis, previously Broadview Energy",Hill of Fiddes,Wind Onshore,6.9,2.3,3,,Operational,"Hill of Fiddes
Udny Station
Cultercullen",Grampian,Scotland,Scotland,,393495,824485,20/02/2010,Hill of Fiddes,Enercon E70,-
4008,25/11/2013,Longearth Ltd/ Farm Energy,Bu Farm,Wind Onshore,2.7,0.9,3,,Operational,"Rothiesholm, Bu Farm, Stronsay, Orkney",Orkney Islands,Scotland,Scotland,,362283,1023560,10/05/2002,Bu Farm,GE Wind 900S,I & H Brown
4009,08/10/2013,Scottish and Southern Energy (SSE),Drumderg,Wind Onshore,36.8,2.3,16,,Operational,"Drumderg Hill
Near Alyth
Perth",Tayside,Scotland,Scotland,,324500,748500,09/11/2008,Drumderg,Siemens SWT-2.3,-
4044,18/12/2014,EDF/China General Nuclear Power Corporation,Green Rigg,Wind Onshore,36,2,18,,Operational,Near the A68 and Sweethope Lough,Northumberland,North East,England,,392000,582000,28/11/2012,Green Rigg,Vestas V80,EDF Energy
4508,05/01/2015,Greencoat UK Wind,North Rhins,Wind Onshore,22,2,11,,Operational,"North Rhins
Stranraer
Dumfries and Galloway",Dumfries and Galloway,Scotland,Scotland,,201980,557960,20/01/2010,North Rhins,Vestas V80,AES Wind Generation
4517,25/09/2014,Airtricity,Minsca,Wind Onshore,36.8,2.3,16,,Operational,"8km NE of Lockerbie
Dumfries and Galloway",Dumfries and Galloway,Scotland,Scotland,,313821,581690,01/03/2008,Minsca,Siemens SWT-2.3,Airtricity
4518,04/06/2020,Scottish and Southern Energy (SSE),Artfield Fell,Wind Onshore,19.5,1.3,15,,Operational,"Artfield Fell
Near New Luce
NX230670",Dumfries and Galloway,Scotland,Scotland,,222500,567500,23/06/2005,Artfield Fell,Siemens SWT-1.3,SSE plc
4519,25/09/2014,Scottish Power/CRE Energy,Wether Hill,Wind Onshore,18.2,1.3,14,,Operational,"Moniaive
Dumfries",Dumfries and Galloway,Scotland,Scotland,,270000,594000,01/05/2007,Wether Hill,Siemens SWT-1.3,ScottishPower
4524,07/01/2015,Craig Wind Farm Co,Craig Wind Farm,Wind Onshore,10,2.5,4,,Operational,Westerkirk,Dumfries and Galloway,Scotland,Scotland,,331995,586055,01/10/2007,Craig Wind Farm,Nordex N80,Craig Wind Farm Company
4526,25/09/2014,Community Wind Power,Aikengall,Wind Onshore,48,3,16,,Operational,"Aikengall
Nr Innerwick
Dunbar
East Lothian
EH42 1SG",Lothian,Scotland,Scotland,,369468,669455,01/11/2008,Aikengall,Vestas V90,Community Windpower
4668,26/01/2012,Airtricity,Ardrossan Extension,Wind Onshore,6,2,3,,Operational,"Near Ardrossan
North Ayreshire",Strathclyde,Scotland,Scotland,,223500,642500,01/11/2008,Ardrossan Extension,Vestas V80,-
4671,28/06/2016,RDC Scotland Ltd/ Falck Renewables,Boyndie Airfield,Wind Onshore,16.7,2,8,,Operational,"Boyndie Airfield, 
Banff",Grampian,Scotland,Scotland,,361978,864118,01/02/2006,Boyndie Airfield,Enercon E82,Falck Renewables
4673,08/10/2013,B9 / Renewable Energy Systems (RES),Callagheen,Wind Onshore,22.8,1.75,13,,Operational,"Garrison, near borders",Co. Fermanagh,Northern Ireland,Northern Ireland,,4942,519598,01/12/2005,Callagheen,Siemens SWT-1.3,ScottishPower
4676,17/09/2020,Innogy (formerly RWE npower),Farr Wind Farm,Wind Onshore,92,2.3,40,,Operational,"Tomatin
Inverness",Highland,Scotland,Scotland,,273500,829000,01/10/2005,Farr Wind Farm,Bonus B2300,Innogy
2555,09/05/2013,Ecotricity,South Beach Wind Turbine (Somerton),Wind Onshore,1.5,1.47,1,,Operational,"Somerton, Great Yarmouth, Norfolk",Norfolk,Eastern,England,,646953,318736,22/07/2000,,,
2556,04/12/2008,LRZ Ltd (Taken over by NOVERA),Swaffham 1 - Ecotech Wind Park,Wind Onshore,1.5,1.47,1,,Operational,"East of West Acre Road
Swaffham
Norfolk",Norfolk,Eastern,England,,581585,309935,16/08/1999,,,
2559,18/05/2006,Cynllun Trydan Gwynt,Mynydd Gorddu Wind Farm,Wind Onshore,10.2,0.54,19,,Operational,Mynydd Gorddu Elerch Tal-y-Bont Dyfed,Dyfed,Wales,Wales,,266200,287200,18/04/1998,Mynydd Gorddu,NEG Micon M1500-500,Beaufort Wind Limited
2563,22/04/2009,"Renewable Development Company Ltd, KENTECH Ltd",Cefn Croes Wind Farm,Wind Onshore,58.5,1.5,39,,Operational,"Canolbarth Forest,  Devils Bridge  Ceredigion",Dyfed,Wales,Wales,,281000,280000,25/01/2005,Cefn Croes,GE 1.5se,Falck Renewables
2564,30/10/2011,RWE npower,Carno 'B' Wind Farm,Wind Onshore,16.8,0.6,28,,Operational,"Trannon Moor, Carno, Powys",Powys,Wales,Wales,,291053,295836,01/10/1996,Carno ’A’ & ’B’,Bonus B600,Beaufort Wind Limited
2565,30/10/2011,RWE npower,Carno 'A' Wind Farm,Wind Onshore,16.8,0.6,28,,Operational,"Cwm Cledan
Carno
Powys",Powys,Wales,Wales,,293000,295000,01/10/1996,Carno ’A’ & ’B’,Bonus B600,Beaufort Wind Limited
2566,03/02/2010,Vestas,Cemmaes 'B' Wind Farm,Wind Onshore,3.4,0.56,6,,Operational,"Mynydd y Cemmaes
Cemmaes
Machynlleth
Powys",Powys,Wales,Wales,,287000,308000,01/02/2002,Cemmaes,Vestas V52,First Wind Farm Holdings
2567,09/12/2003,RWE npower,Trysglwyn Wind Farm,Wind Onshore,5.6,0.4,14,,Operational,"Trysglwyn Fawr
Rhosybol
Isle of Anglesey
Gwynedd",Gwynedd,Wales,Wales,,244000,389000,01/05/1996,Trysglwyn,Bonus,Beaufort Wind Limited
2568,03/10/2018,Private Developer,Hafoty Ucha '2' and '3' Wind Turbine,Wind Onshore,2.6,0.85,3,,Operational,"3 km South of Cerrigydrudion
Llangwm",Clwyd,Wales,Wales,,293500,345500,15/12/2002,Hafoty Ucha 2 Extension,Vestas V52,Tegni
2574,10/02/2003,Mersey Docks and Harbour Company and Windcluster Limited,Royal Seaforth Dock Wind Farm,Wind Onshore,3,0.5,6,,Operational,"Royal Seaforth Dock Port of Liverpool Bootle, Sefton Merseyside",Merseyside,North West,England,,331100,397000,24/04/1999,,,
2576,14/09/2010,Vestas,Cemmaes 'C' Wind Farm,Wind Onshore,15.3,0.85,18,,Operational,"Cemmaes
Machynlleth
Powys",Powys,Wales,Wales,,286800,306000,23/02/2002,Cemmaes,Vestas V52,First Wind Farm Holdings
2582,04/06/2005,MANWEB Generation Holdings,Llanbabo Wind Farm,Wind Onshore,20.4,2.25,9,,Operational,"Llanbabo Wind Farm
Land tp the north of Llyn Alaw
Isle of Anglesey
Gwynedd",Gwynedd,Wales,Wales,,236000,387000,01/10/1997,,,
2586,18/01/2002,RWE npower,Tow Law Wind Farm,Wind Onshore,2.6,0.9,3,,Operational,"Tow Law, Crook, County Durham",County Durham,North East,England,,411500,541000,30/12/2001,,,
2587,10/06/2009,Border Wind Farms Ltd /AMEC,Kirkheaton Wind Farm,Wind Onshore,1.8,0.6,3,,Operational,"West Farm, Kirkheaton, Northumberland",Northumberland,North East,England,,400800,576900,22/05/2000,,,
2591,07/10/2009,Border Windfarm Limited / AMEC,Great Eppleton Wind Farm,Wind Onshore,3,0.75,4,,Operational,"Great Eppleton Farm
North Lane
Hetton le Hole
Tyne and Wear",Tyne and Wear,North East,England,,436900,548200,01/04/1997,,,
2613,30/10/2011,Great Orton Wind Farms (II) Ltd,Great Orton Wind Farm (Extension),Wind Onshore,2.3,0.4,6,,Operational,"Great Orton Airfield, near Wiggonby, Carlisle, Cumbria",Cumbria,North West,England,,331300,553400,01/02/2000,,,
2617,01/08/2016,The Wind Company,Harlock Hill Wind Farm,Wind Onshore,2.5,0.5,5,,Operational,"Harlock Hill Wind Farm, Pennington, Near Ulverston, Cumbria",Cumbria,North West,England,LA12 0,325300,479400,01/01/1997,,,
2618,06/05/2009,Wharrels Hill Windfarm Ltd/ National Windpower,Wharrels Hill Wind Farm,Wind Onshore,10.4,1.3,8,,Operational,"Wharrels Hill
Bothel
Cumbria",Cumbria,North West,England,,318000,537200,07/08/2007,,,
2624,30/10/2011,Windprospect / Windcluster,Siddick Wind Farm,Wind Onshore,4.2,0.6,7,,Operational,Siddick Wind Farm Siddick Workington Cumbria,Cumbria,North West,England,,300600,532100,01/08/1996,,,
2625,11/04/2011,Windprospect / Windcluster,Oldside Wind Farm,Wind Onshore,5.4,0.6,9,,Operational,"Oldside Wind Farm
Workington
Cumbria",Cumbria,North West,England,,299700,530500,01/09/1996,,,
2626,11/04/2011,The Wind Company,Haverigg Extension Wind Farm,Wind Onshore,2.4,0.6,4,,Operational,"Kirksanton Airfield
Part of Hemplands Farm
Haverigg
Millom
Cumbria",Cumbria,North West,England,,313700,479500,01/07/1998,,,
2630,26/08/2004,WINDJEN POWER LTD,Blaen Bowi Wind Farm,Wind Onshore,3.9,1.3,3,,Operational,"Moelfre Capel Iwan Dyfed, Carmarthenshire",Dyfed,Wales,Wales,,232500,236000,30/07/2002,Blaen Bowi,Nordex N60,Windjen Power Ltd
2636,30/10/2011,Micon Wind Turbines (UK) Limited,Parc-Cynog Wind Farm,Wind Onshore,3.6,0.7,5,,Operational,"Parc-Cynog Farm
Pendine
Carmarthenshire",Dyfed,Wales,Wales,,225500,209500,01/02/2001,,,
2653,03/03/2010,John Laing Environmental Assets Group ,Moel Maelogen A,Wind Onshore,2.6,1.3,2,,Operational,"Moel Maelogen
Nr Llanrwst
Conwy
Gwynedd",Gwynedd,Wales,Wales,,284700,361300,30/01/2003,Moel Maelogen,Bonus B1300,Cwmni Gwynt Teg Cyf
2659,22/04/2009,Powergen Renewables Developments Ltd,Out Newton Wind Farm,Wind Onshore,9,1.3,7,,Operational,"Southfield Farms
Hull",Humberside,Yorkshire and Humber,England,,538800,421200,31/01/2002,,,
2672,03/06/2013,Brockholes Farm,Brockholes Wind Cluster,Wind Onshore,2.4,0.8,3,,Operational,"Brockholes Farm, Grantshouse, Duns, Borders. TD11 3RL",Borders,Scotland,Scotland,,382080,663751,18/02/2013,,,
2673,17/10/2011,Falck Renewables,Kilbraur Windfarm Farlary - Extension,Wind Onshore,20,2.5,8,,Operational,"Dunrobin Glen, Golspie, The Highlands. KW10 6SE",Highland,Scotland,Scotland,,283124,902064,01/09/2011,Kilbraur (Strathbrora),Nordex N90,Falck Renewables
2674,25/10/2011,Pennant Wind Energy Ventures,Maesgwyn,Wind Onshore,26,2,13,,Operational,"Maesgwyn, Glynneath, Neath, West Glamorgan. SA11",West Glamorgan,Wales,Wales,,285500,205500,14/04/2011,,,
2680,19/04/2013,,Spicer Hill Wind Farm,Wind Onshore,6.9,2.3,3,,Operational,"34 Spicer Hill, Whitley Road, Penistone, Sheffield, South Yorks. S36 7G",South Yorkshire,Yorkshire and Humber,England,,420500,404500,15/02/2013,,,
2683,13/09/2011,,Ford Motor Company Ltd (Extension),Wind Onshore,2,2,1,,Operational,"Thames Avenue, Dagenham. RM9 6SA",London,London,England,,549268,183277,12/08/2011,,,
2687,20/12/2011,FMC Technologies,FMC Technologies,Wind Onshore,1.5,0.75,2,,Operational,"Pitreavie Crescent, Pitreavie Business Park, Dunfermline, KY11 8UT",Fife,Scotland,Scotland,,310010,685787,07/12/2011,,,
2691,09/06/2010,Boyndie Wind Farm,Boyndie Airfield Extension,Wind Onshore,2.3,2.3,1,,Operational,"Boyndie, Banff, Grampian",Grampian,Scotland,Scotland,AB45 2LR,361206,863606,04/01/2010,Boyndie Airfield,Enercon E82,Falck Renewables
2694,29/11/2011,M H Leyland Ltd,Blue Gates Farm,Wind Onshore,1.5,1.5,1,,Operational,"Colchester Main Road, Alresford, Colchester",Essex,Eastern,England,CO7 8DE,606950,222545,01/03/2010,,,
2695,21/02/2017,Ecotricity / Next Generation,Celcon Blocks Ltd,Wind Onshore,2,2,1,,Operational,"Heck and Pollington Lane, Pollington, Goole, Humbs",Humberside,Yorkshire and Humber,England,DN14 0BA,460597,420445,15/04/2016,,,
2697,28/10/2010,Hammers Hill Energy Ltd,Hammar's Hill,Wind Onshore,4.3,0.9,5,,Operational,"Evie, Orkney",Orkney Islands,Scotland,Scotland,,338644,1023698,20/09/2010,Hammars Hill,Enercon E44,-
2704,26/04/2012,FMC Corp UK Ltd,"F M C Land, Pitreavie Business Park",Wind Onshore,1.5,1.5,1,,Operational,"Queensferry Road, Pitreavie Crescent, Dunfermline, Fife. KY11 8UD",Fife,Scotland,Scotland,,310145,685510,31/10/2011,,,
2708,09/06/2010,Green Cat Renewables,Strath of Brydock - Extension,Wind Onshore,2.3,1.3,1,,Operational,"Strath of Brydock, Alvah, Banff",Grampian,Scotland,Scotland,,365391,859727,01/12/2009,Strath of Brydock,Enercon E70,-
2711,02/10/2018,Scottish Power Renewables,Hare Hill (East Ayrshire),Wind Onshore,13.2,0.66,20,,Operational,"New Cumnock, East Ayreshire",Strathclyde,Scotland,Scotland,,265320,609703,01/11/2000,Hare Hill,Vestas V47,ScottishPower
2715,24/03/2010,,Bambers II,Wind Onshore,4.6,0.76,6,,Operational,"Mile Lane, Mablethorpe, Lincolnshire",Lincolnshire,East Midlands,England,,549195,382820,01/11/2006,,,
2723,05/05/2011,West Coast Energy Ltd/Falck Renewables,Millennium Extension II,Wind Onshore,15,2.5,6,,Operational,"Millennium Windfarm, on The Achlain and Invergarry amd Aberchalder Estates, Glengarry Invergarry, Inverness-Shire, (nr Glen Moriston, Fort Augustus)",Highland,Scotland,Scotland,,225679,810840,01/04/2011,Millennium (Glenmoriston),Nordex N90,Falck Renewables
2724,06/08/2010,Private Developer,Cairnmore Farm,Wind Onshore,2.6,0.85,3,,Operational, 3km south-east of Rhynie in Aberdeenshire,Grampian,Scotland,Scotland,,351086,825261,10/07/2010,Cairnmore,Vestas V52,-
2741,22/03/2013,Greenspan Electric St Fergus Ltd,St Fergus Moss Wind Farm,Wind Onshore,6,2,3,,Operational,"Land at St Fergus Moss, St Fergus, Peterhead",Grampian,Scotland,Scotland,,405416,853549,18/12/2012,,,
2742,07/06/2011,Scotrenewables (Scotland) Ltd,"West Hill, Flotta",Wind Onshore,2,2,1,,Operational,"West Hill, Flotta, Orkney",Orkney Islands,Scotland,Scotland,,335252,993820,01/07/2010,,,
2747,02/12/2011,Yorkshire Water,Chelker Reservoir (Retention of Turbines),Wind Onshore,1.2,0.3,4,,Operational,"Land adjacent to Chelker Reservoir, nr Skipton",North Yorkshire,Yorkshire and Humber,England,,405730,451820,01/05/2004,,,
2757,19/04/2013,,Whitelee Windfarm Extension phase 2,Wind Onshore,109,3,39,,Operational,north of the Irvine Valley on Eaglesham Moor,Strathclyde,Scotland,Scotland,,254220,640867,15/01/2013,Burradale Phase 2,Vestas V52,Shetland Aerogenerators
2758,01/06/2010,Private Developer,Hill of Balquhindachy extension,Wind Onshore,1.7,0.85,2,,Operational,"Methlick, Ellon",Grampian,Scotland,Scotland,AB41 7BY,385642,842482,09/07/2010,Hill of Balquhindachy (Extension),Vestas V52,Greenspan Energy
2776,01/06/2011,Npower Renewables,Taff Ely Wind Farm,Wind Onshore,9,0.45,20,,Operational,10 kilometres (km) north east of Bridgend,Mid Glamorgan,Wales,Wales,,298574,186630,01/10/1993,Taff Ely,Nordtank NTK450/500,Beaufort Wind Limited
2780,04/04/2016,Airvolution Energy,Mossmorran Wind Farm,Wind Onshore,4.6,2,2,,Operational,"Land At To The West Of Chemical Works, Mossmorran, ",Fife,Scotland,Scotland,,318109,689419,01/12/2015,,,
2782,14/09/2011,Private Developer,Courtstone Wind Turbine,Wind Onshore,2.3,2.3,1,,Operational,"Methlick
Ellon
AB41 7HH",Grampian,Scotland,Scotland,,384413,833537,04/06/2009,,,
2796,19/04/2012,ABO Wind,Lairg Wind Farm,Wind Onshore,7.5,2.5,3,,Operational,Land To South Of Toroboll Lairg Highland,Highland,Scotland,Scotland,,261293,903916,01/01/2012,,,
2804,03/08/2011,,G24 Innovations Turbine,Wind Onshore,2.3,2.3,1,,Operational,"Wentloog Environmental Centre, WENTLOOG AVENUE, WENTLOOG",South Glamorgan,Wales,Wales,,323460,179215,12/07/2011,,,
2822,31/01/2012,Mornflake Oats/ Hamlyns Oats,Mornflake Oats Wind Turbine,Wind Onshore,2.3,2.3,1,,Operational,"Cairnton Road
Boyndie
Banff
AB45 2LR",Grampian,Scotland,Scotland,,361543,863513,18/01/2012,,,
2830,24/08/2012,Brett Martin Ltd,Wind Turbine 1,Wind Onshore,2.3,2.3,1,,Operational,"24 ROUGHFORT ROAD
MALLUSK
NEWTOWNABBEY
BT36 4RB
Northern Ireland",Co. Antrim,Northern Ireland,Northern Ireland,,141041,539963,30/05/2011,,,
2839,26/02/2013,Private Developer,Clochnahill Wind Farm,Wind Onshore,5.2,1.3,4,,Operational,"Clochnahill, Stonehaven AB39 2XY",Grampian,Scotland,Scotland,,382413,782503,20/01/2012,,,
2866,16/08/2013,White Young Green Planning,Ballymena Wind Park Limited,Wind Onshore,4.7,2.35,2,,Operational,Michelin Tyre PLC Raceview Road Ballymena BT42 4HZ Northern Ireland,Co. Antrim,Northern Ireland,Northern Ireland,,128574,562072,24/01/2013,,,
2867,16/08/2013,Auquhirie Land Company Ltd,St John Hill,Wind Onshore,7.7,2.5,3,,Operational,"St John Hill Windfarm Near Roadside of Kinneff, Stonehaven",Grampian,Scotland,Scotland,AB39 2UE,383502,778054,07/03/2013,,,
2875,29/04/2013,TCI Renewables,MARCH SEWAGE TREATMENT WORKS - WIND TURBINE,Wind Onshore,2,2,1,,Operational,"Anglian Water Authority, Creek Road, March, Cambridgeshire PE15 8RY",Cambridgeshire,Eastern,England,,543872,299171,01/09/2012,,,
2888,03/04/2018,Greencoat,Brockaghboy Wind Farm - extension,Wind Onshore,10,3,4,,Operational,west of Dowlins Bridge.  in the townlands of Knockoneill and Dunavenny on the Drumbane Road.  7.5km south of Garvagh,Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,87959,566906,01/09/2017,,,
