no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"354","EA","EX192017104","Plastic","L","ECO Recycling (UK) Ltd","7400728","Active","01/01/2019","01/01/2019","317 Golden Hill Lane LEYLAND Lancashire PR25 2YJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"355","EA","EX192016124","Plastic","S","EcoGen Recycling Ltd","07142072","Active","01/01/2019","01/01/2019","Stoke Charity Road, Kings Worthy WINCHESTER Hampshire SO21 2RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"356","EA","EX192017121","Plastic","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2019","10/03/2019","Adamson House MANCHESTER M20 2YY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"357","EA","EX192017130","Plastic","L","EDU Case UK Ltd","08888722","Active","01/01/2019","01/01/2019","Watling Chambers West Suit STAFFORDSHIRE WS11 0BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"358","EA","EX192015128","Plastic","L","EF Plastics UK Ltd","08821335","Cancelled","01/01/2019","29/10/2019","Export Depot METHWOLD Norfolk IP26 4PR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"359","EA","EX192019164","Plastic","L","Ekocycle Ltd","12018931","Active","08/08/2019","08/08/2019","24 Skipper House NORWICH Norfolk NR13EZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"360","EA","EX192016116","Plastic","S","Envira Limited","04184947","Active","01/01/2019","01/01/2019","The Recycling Centre WEST BROMWICH West Midlands B70 7JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"361","EA","EX192017136","Plastic","L","Enviro (GY) Limited","4759509","Active","01/01/2019","01/01/2019","Enviro Gy Ltd GRIMSBY N.E.Lincs DN31 2TT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"362","EA","EX192018135","Plastic","L","Envirocon Ltd","09594765","Active","01/01/2019","01/01/2019","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"363","EA","EX192019160","Plastic","S","Euro Exim Ltd","4280961","Suspended","17/07/2019","25/10/2019","94 Grosvenor Street, 1st Floor MANCHESTER Greater Manchester M1 7HL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"364","EA","EX19200111","Plastic","L","Eurokey Recycling Ltd","03089592","Active","01/01/2019","01/01/2019","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"365","EA","EX192016121","Plastic","L","European Polymers Ltd","09716631","Active","01/01/2019","01/01/2019","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"366","EA","EX192014153","Plastic","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2019","01/01/2019","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"367","EA","EX192015116","Plastic","L","Green Channel Recycling Ltd","09048390","Active","27/06/2019","27/06/2019","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"368","EA","EX192019152","Plastic","S","Green Meadow Ltd T/A Acorn
Recyclers","03628414","Active","02/07/2019","02/07/2019","Unit 61 Wymeswold Industrial Park LOUGHBOROUGH Leicestershire LE12 5TY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"369","EA","EX192019189","Plastic","S","Gulf Plastics Ltd","9272252","Active","18/11/2019","18/11/2019","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"370","EA","EX192018125","Plastic","L","Higgins Recycling Ltd","07710143","Active","01/01/2019","01/01/2019","WYNN COTTAGE FARM GOOLE EAST YORKSHIRE DN14 7LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"371","EA","EX192009117","Plastic","L","Ideal Recycling Ltd","05838501","Active","01/01/2019","01/01/2019","1119A Ashton Old Road MANCHESTER LANCASHIRE M11 1AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"372","EA","EX192008130","Plastic","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2019","01/01/2019","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"373","EA","EX192015108","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2019","01/01/2019","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"374","EA","EX192013170","Plastic","L","Love Waste Limited","7550339","Active","01/01/2019","01/01/2019","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"375","EA","EX192014128","Plastic","L","Lovell Recycling Ltd","07286174","Active","01/01/2019","01/01/2019","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"376","EA","EX192019132","Plastic","S","Luojia Enterprise Ltd","9851076","Active","01/01/2019","01/01/2019","12 John Princess Street LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"377","EA","EX192014154","Plastic","S","Lynx Recycling & Recovery Ltd","07287499","Active","01/01/2019","01/01/2019","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"378","EA","EX192019187","Plastic","L","Manchester Paper Plastic Ltd","09147419","Active","04/11/2019","04/11/2019","135 Bennett Street MANCHESTER M12 5BW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"379","EA","EX192017131","Plastic","L","Materials Recovery Ltd","07853239","Active","01/01/2019","01/01/2019","Technology Centre WOLVERHAMPTON West Midlands WV10 9RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"380","EA","EX192019126","Plastic","L","Midan Global Ltd","11777163","Active","01/03/2019","01/03/2019","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"381","EA","EX192015140","Plastic","L","Monoworld Recycling Ltd","06320557","Active","05/06/2019","05/06/2019","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"382","EA","EX192016119","Plastic","L","MV Recycling UK Ltd","7079676","Active","01/01/2019","01/01/2019","Building 18 PRESTON Lancashire PR4 0TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"383","EA","EX192017137","Plastic","S","NBK Recycling UK Ltd","10791291","Active","01/01/2019","01/01/2019","2 wootton close SOLIHULL United Kingdom B93 0EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"384","EA","EX192015113","Plastic","L","Nevis Resources Ltd","09357244","Active","01/01/2019","01/01/2019","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"385","EA","EX192014103","Plastic","S","NEW DAY RECYCLING LTD","8190172","Active","15/04/2019","15/04/2019","3 Warwick Court STOKE PRIOR Bromsgrove B60 4AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"386","EA","EX192019145","Plastic","L","New Ruyee Ltd","09250376","Active","06/06/2019","06/06/2019","Golden Cross House LONDON WC2N 4JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"387","EA","EX192019129","Plastic","L","Newport Recycling Ltd","2800814","Active","12/03/2019","12/03/2019","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"388","EA","EX192013187","Plastic","L","Oatley Resources Ltd","07924593","Active","01/01/2019","01/01/2019","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"389","EA","EX192018150","Plastic","L","Orange Recycling Ltd","11248575","Active","01/01/2019","01/01/2019","49 Cleveland Road BOURNEMOUTH Dorset BH1 4QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"390","EA","EX192019161","Plastic","L","OSO Environmental Ltd","11755104","Active","25/07/2019","25/07/2019","Scheme 3 LEEDS West Yorkshire LS10 1RT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"391","EA","EX192018117","Plastic","L","Philip Tyler Polymers Ltd","02877316","Active","01/01/2019","01/01/2019","Globe House CIRENCESTER Glos GL71YG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"392","EA","EX192019172","Plastic","L","Plasport Recycling Ltd","12032055","Active","05/09/2019","05/09/2019","Unit 11,Bays 1 &2, BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"393","EA","EX192015101","Plastic","S","Plastic Expert Ltd","07195936","Active","26/03/2019","26/03/2019","Concept Park TOWCESTER Northamptonshire NN12 7YD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"394","EA","EX192015120","Plastic","L","Plastics Reclamation Ltd","5537424","Active","01/01/2019","01/01/2019","34 WHITLEY BAY Tyne and Wear NE25 8BL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"395","EA","EX192012123","Plastic","S","PPS Recovery Systems Ltd","2484081","Active","01/01/2019","01/01/2019","1 Metro Centre PETERBOROUGH Cambs PE2 7UH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"396","EA","EX192014127","Plastic","L","Puzhou International Ltd","06971257","Active","01/01/2019","01/01/2019","St Peters Gate SUNDERLAND Tyne & Wear SR6 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"397","EA","EX192015142","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2019","01/01/2019","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"398","EA","EX192016144","Plastic","L","Redland International Recycling Ltd","5370675","Active","01/01/2019","01/01/2019","Fir cottage CHELTENHAM Gloucestershire GL53 9QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"399","EA","EX192016104","Plastic","L","Reef Recycling Ltd","9178638","Active","01/01/2019","01/01/2019","Tadcaster Enterprise Park, Commer House, TADCASTER North Yorkshire LS24 9JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"400","EA","EX192009115","Plastic","L","Regenthill Limited","3766746","Active","01/01/2019","01/01/2019","Fyfield Road ANDOVER Hampshire SP118DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"401","EA","EX192015105","Plastic","S","Remondis Plastics Recycling UK Ltd","9223417","Active","01/01/2019","01/01/2019","Rhenus Logistics MANCHESTER Greater Manchester M307RF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"402","EA","EX192018137","Plastic","S","Repro Plastics Ltd","07527838","Active","11/06/2019","11/06/2019","Coopers Yard BUCKINGHAM Buckinghamshire MK18 4JB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"403","EA","EX192019154","Plastic","L","Roca Recycling Ltd","11910154","Active","10/07/2019","10/07/2019","110 Argyle Avenue HOUNSLOW Middlesex TW3 2LS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"404","EA","EX19199930","Plastic","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2019","27/11/2019","Units 1 - 3 SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"405","EA","EX192018152","Plastic","L","RRS London Ltd","10039298","Active","01/01/2019","01/01/2019","Union Yard KENT Kent DA8 2AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"406","EA","EX192016145","Plastic","L","Ruse & Co Ltd","9369696","Active","01/01/2019","01/01/2019","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"407","EA","EX192018123","Plastic","S","Sam Magnet UK Ltd","07131840","Active","02/04/2019","02/04/2019","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"408","EA","EX192016152","Plastic","L","Sharp Polymer Solutions Ltd","08004737","Active","01/01/2019","01/01/2019","Big Picture House GOOLE YORKSHIRE DN14 0DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"409","EA","EX192014141","Plastic","L","Soaroc International Ltd","07729846","Active","01/01/2019","01/01/2019","BizSpace ALTRINCHAM Cheshire WA14 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"410","EA","EX192014126","Plastic","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2019","01/01/2019","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"411","EA","EX192017118","Plastic","L","Total Commodities Ltd","6407218","Active","01/01/2019","01/01/2019","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"412","EA","EX192018149","Plastic","L","Totus Environmental Ltd","7708260","Active","01/01/2019","01/01/2019","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"413","EA","EX192018153","Plastic","L","Trading Products Ltd","09994434","Active","01/01/2019","01/01/2019","17 Walkergate BERWICK UPON TWEED TD15 1DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"414","EA","EX192018120","Plastic","S","UK Key International Trading Ltd","10852984","Active","01/01/2019","01/01/2019","12 JOHN PRINCES STREET LONDON LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"415","EA","EX1920013","Plastic","L","Valpak Recycling Ltd","04683865","Active","01/01/2019","01/01/2019","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"416","EA","EX192018130","Plastic","L","Van Werven UK Ltd","07811267","Active","01/01/2019","01/01/2019","Selby Energy Park SELBY North Yorkshire YO8 6EG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"417","EA","EX192015141","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2019","01/01/2019","Kingswood House CANNOCK Staffordshire WS11 8JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"418","EA","EX192018118","Plastic","L","Vipa Lausanne SA","00866521","Active","01/01/2019","01/01/2019","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"419","EA","EX192009107","Plastic","L","Viridor Resource Management Ltd","3649069","Active","01/01/2019","01/01/2019","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"420","EA","EX192013179","Plastic","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2019","07/03/2019","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"421","EA","EX192014109","Plastic","L","W R Fibers UK Ltd","08421977","Active","01/01/2019","01/01/2019","6 Lords Court BASILDON essex SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"422","EA","EX192007775","Plastic","L","Wai Sang (Europe) Recycle Ltd","04966801","Active","01/01/2019","01/01/2019","UNIT 6 VALE PARK IND EST CRUMPSALL MANCHESTER M8 0GF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"423","EA","EX192012117","Plastic","L","Williams Recycling UK Ltd","2748860","Active","01/01/2019","01/01/2019","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"424","NRW","WX192014701","Plastic","L","D S Smith Recycling","00214967","Active","01/01/2019","01/01/2019","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"425","NRW","WX192017706","Plastic","L","MDS Recycling Limited","07141820","Active","01/01/2019","01/01/2019","Unit 2 PORTH Rhondda Cynon Taf CF39 0PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"426","NRW","WX192016704","Plastic","L","Paper Trade Ltd","4795100","Active","01/01/2019","01/01/2019","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"427","NRW","WX192019701","Plastic","S","S W PLASTIC SOLUTIONS LTD","10010391","Active","14/06/2019","14/06/2019","Unit 2 EBBW VALE Blaenau Gwent NP23 6PL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"428","NIEA","NX192015104","Plastic","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2019","01/01/2019","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"429","NIEA","NX192018109","Plastic","L","Bryson Recycling","NI 1315","Active","01/01/2019","01/01/2019","Belfast Road MALLUSK Antrim BT36 4FS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"430","NIEA","NX192012104","Plastic","L","Cherry Plastics","NI053648","Active","28/01/2019","28/01/2019","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"431","NIEA","NX192018103","Plastic","L","H M Recycling Ltd","11262746","Active","01/01/2019","01/01/2019","Arthur House BELFAST BT1 4GB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"432","NIEA","NX192015103","Plastic","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2019","01/01/2019","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"433","NIEA","NX192016105","Plastic","L","Lets Recycle It Limited","NI631203","Active","01/01/2019","01/01/2019","85 New Road NEWRY Down BT35 9LR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"434","NIEA","NX192016103","Plastic","L","One World Environmental Services","","Active","14/01/2019","14/01/2019","180 LOCKSLEY PARK BELFAST ANTRIM BT10 0AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"435","NIEA","NX192018105","Plastic","S","Plaswire Limited","05030750","Active","01/01/2019","01/01/2019","3 Halfpenny Industrial Estate LURGAN County Armagh BT66 8TP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"436","NIEA","NX192017103","Plastic","L","Polymer Resource Management","NI643166","Active","01/01/2019","01/01/2019","Unit 6, Armagh Business Park, ARMAGH Armagh BT60 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"437","NIEA","NX192018101","Plastic","L","Recycle Plastic UK Ltd","10999465","Active","01/01/2019","01/01/2019","33 Ravendale Park BELFAST Co Antrim BT6 0DA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"438","NIEA","NX192014102","Plastic","L","RecyCo","NI049526","Active","01/01/2019","01/01/2019","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"439","NIEA","NX192006152","Plastic","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"440","NIEA","NX192017105","Plastic","L","Van Werven (NI) Ltd","NI627056","Active","01/01/2019","01/01/2019","92 Cloughwater Road BALLYMENA Antrim BT43 6SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"441","NIEA","NX192012102","Plastic","L","Vanden Recycling Ltd","NI611544","Active","01/01/2019","01/01/2019","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"442","NIEA","NX192015101","Plastic","L","Volker Gruppe Limited","NI627429","Active","01/01/2019","01/01/2019","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"443","SEPA","SX192019105","Plastic","S","Dundas Trading Limited","11711150","Cancelled","22/07/2019","01/02/2020","27 1F Great King Street EDINBURGH EH3 6QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"444","SEPA","SX192017102","Plastic","S","Farne Salmon & Trout Limited","SC076613","Cancelled","01/01/2019","01/02/2020","Station Road DUNS Berwickshire TD11 3HS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"445","SEPA","SX192013113","Plastic","S","WRC Recycling","SC370000","Cancelled","23/04/2019","01/02/2020","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"446","EA","EX192014139","Steel","L","Alutrade Ltd","1806258","Active","01/01/2019","01/01/2019","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"447","EA","EX192019179","Steel","L","Asha Expo & Co Ltd","6311578","Active","13/09/2019","13/09/2019","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"448","EA","EX192019150","Steel","L","Atlas Commodities Ltd","09307499","Active","01/03/2019","01/03/2019","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R4 Recycling/reclamation of metals and metal compounds"
"449","EA","EX192015147","Steel","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2019","01/01/2019","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"450","EA","EX192010128","Steel","L","Donald Ward Ltd","1292288","Active","01/01/2019","01/01/2019","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"451","EA","EX192008126","Steel","L","Eurokey Recycling Ltd","03089592","Active","01/01/2019","01/01/2019","Kelsall House TELFORD Shropshire TF3 3BD","R4 Recycling/reclamation of metals and metal compounds"
"452","EA","EX19199914","Steel","L","European Metal Recycling Ltd","02954623","Active","01/01/2019","01/01/2019","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"453","EA","EX192006634","Steel","L","H Ripley & Co Ltd, New Haven","4868630","Active","01/01/2019","01/01/2019","Apex Way HAILSHAM East Sussex BN27 3WA","R4 Recycling/reclamation of metals and metal compounds"
"454","EA","EX192009184","Steel","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2019","01/01/2019","St. Anne's House NEWBURY Berkshire RG14 1JQ","R4 Recycling/reclamation of metals and metal compounds"
"455","EA","EX192017108","Steel","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2019","01/01/2019","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"456","EA","EX192006667","Steel","S","McCarthy (UK) Ltd","3024621","Active","01/01/2019","01/01/2019","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R4 Recycling/reclamation of metals and metal compounds"
"457","EA","EX192019169","Steel","L","Metal and Waste Recycling Ltd","01031503","Active","30/08/2019","30/08/2019","RECYCLING LIVES CENTRE PRESTON Lancashire PR1 1QE","R4 Recycling/reclamation of metals and metal compounds"
"458","EA","EX192015139","Steel","L","Monoworld Recycling Ltd","06320557","Active","17/09/2019","17/09/2019","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"459","EA","EX192016127","Steel","L","Nevis Resources Ltd","09357244","Active","01/01/2019","01/01/2019","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R4 Recycling/reclamation of metals and metal compounds"
"460","EA","EX192013183","Steel","L","Newport Recycling Ltd","2800814","Active","01/01/2019","01/01/2019","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R4 Recycling/reclamation of metals and metal compounds"
"461","EA","EX192016112","Steel","L","Oatley Resources Ltd","07924593","Active","01/01/2019","01/01/2019","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"462","EA","EX192014137","Steel","L","Recycling Lives Limited","03783452","Active","01/01/2019","01/01/2019","Recycling Lives Limited PRESTON Lancashire PR2 5BX","R4 Recycling/reclamation of metals and metal compounds"
"463","EA","EX192010130","Steel","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2019","01/01/2019","Units 1 - 3 SWINTON Manchester M27 8LU","R4 Recycling/reclamation of metals and metal compounds"
"464","EA","EX192019105","Steel","L","RRS London Ltd","10039298","Active","01/01/2019","01/01/2019","Union Yard KENT Kent DA8 2AD","R4 Recycling/reclamation of metals and metal compounds"
"465","EA","EX19199923","Steel","L","S Norton & Co Ltd","1859428","Active","01/01/2019","01/01/2019","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"466","EA","EX192010152","Steel","L","Sackers Limited","01526052","Active","01/01/2019","01/01/2019","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"467","EA","EX192019134","Steel","S","Sam Magnet UK Ltd","07131840","Active","02/04/2019","02/04/2019","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"468","EA","EX192016114","Steel","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2019","01/01/2019","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"469","EA","EX192018148","Steel","L","Totus Environmental Ltd","7708260","Active","01/01/2019","01/01/2019","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R4 Recycling/reclamation of metals and metal compounds"
