no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"466","EA","EX232014120","Plastic","L","DTS Trading Limited","08065330","Active","01/01/2023","01/01/2023","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"467","EA","EX232022118","Plastic","S","Easton Trading Ltd","12636736","Active","01/01/2023","01/01/2023","27 Cadet House WOOLWICH London SE18 6FL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"468","EA","EX232021162","Plastic","S","ECO A Ltd","12637539","Suspended","01/01/2023","27/04/2023","104 Great Queen Street DARTFORD Kent DA1 1TN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"469","EA","EX232016124","Plastic","S","EcoGen Recycling Ltd","07142072","Active","01/01/2023","01/01/2023","Stoke Charity Road, Kings Worthy WINCHESTER Hampshire SO21 2RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"470","EA","EX232017121","Plastic","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2023","01/01/2023","Adamson House MANCHESTER M20 2YY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"471","EA","EX232022132","Plastic","S","Eden Green Eco Solutions Ltd","13923095","Active","01/01/2023","01/01/2023","1 Water Vole Way DONCASTER DN4 5JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"472","EA","EX232023171","Plastic","S","EJH Recycling Ltd","9808622","Active","21/08/2023","21/08/2023","4 WOODWALK COTTAGES LONGPARISH HAMPSHIRE SP116QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"473","EA","EX232020180","Plastic","S","Ekorix Ltd","12190373","Suspended","01/01/2023","27/04/2023","34 Laurel Crescent ROMFORD Essex RM7 0RT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"474","EA","EX232016116","Plastic","S","Envira Limited","04184947","Active","01/01/2023","01/01/2023","The Recycling Centre WEST BROMWICH West Midlands B70 7JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"475","EA","EX232017136","Plastic","L","Enviro (GY) Limited","4759509","Active","07/02/2023","07/02/2023","Enviro Gy Ltd GRIMSBY N.E.Lincs DN31 2TT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"476","EA","EX232020176","Plastic","L","Ependys Marivers UK Ltd","12351688","Active","01/01/2023","01/01/2023","C/O Alexander Knight Ltd ALTRINCHAM WA14 2EX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"477","EA","EX23200111","Plastic","L","Eurokey Recycling Ltd","03089592","Active","11/01/2023","11/01/2023","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"478","EA","EX232016121","Plastic","L","European Polymers Ltd","09716631","Active","01/01/2023","01/01/2023","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"479","EA","EX232023152","Plastic","S","Faerch London Ltd","02291152","Active","25/05/2023","25/05/2023","WAYMARK HOUSE SUTTON SURREY SM2 5DA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"480","EA","EX232023135","Plastic","S","FAERCH UK Ltd","01014780","Active","29/03/2023","29/03/2023","78 LANCASTER WAY BUSINESS PARK ELY CAMBRIDGESHIRE CB6 3NW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"481","EA","EX232022126","Plastic","S","GK Recycling Limited","11678700","Active","01/01/2023","01/01/2023","3c NOTTINGHAM Nottinghamshire NG5 1AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"482","EA","EX232023112","Plastic","S","Global Plastic (UK) Ltd","08614293","Active","01/01/2023","01/01/2023","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"483","EA","EX232020151","Plastic","S","Global Waste Commodities Ltd","12132875","Active","17/02/2023","17/02/2023","100 Pall Mall LONDON SW1Y 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"484","EA","EX232021156","Plastic","S","Globe Trade & Services Limited","11812179","Active","01/01/2023","01/01/2023","Unit C OLDHAM Select OL9 9LZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"485","EA","EX232015116","Plastic","L","Green Channel Recycling Ltd","09048390","Active","01/01/2023","01/01/2023","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"486","EA","EX232020191","Plastic","S","Green Earth Plastic Ltd","11733026","Active","01/01/2023","01/01/2023","2 Delph Lane BLACKBURN Lancashire BB1 2BE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"487","EA","EX232023185","Plastic","S","Green Hub Recycling Ltd","13734059","Active","25/10/2023","25/10/2023","UNIT 2 CANTERBURY Kent CT3 3EQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"488","EA","EX232019152","Plastic","S","Green Meadow Ltd T/A Acorn
Recyclers","03628414","Active","01/01/2023","01/01/2023","Unit 61 Wymeswold Industrial Park LOUGHBOROUGH Leicestershire LE12 5TY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"489","EA","EX232021106","Plastic","S","Green Plastics Ltd","12501493","Active","01/01/2023","01/01/2023","22 Campion close UXBRIDGE UB8 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"490","EA","EX232023176","Plastic","S","Green Waste Management (UK) Ltd","07030652","Active","28/09/2023","28/09/2023","186 Great North Way, HENDON London NW4 1DY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"491","EA","EX232019189","Plastic","L","Gulf Plastics Ltd","9272252","Active","01/01/2023","01/01/2023","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"492","EA","EX232022103","Plastic","L","I R New Plastikex Ltd","12032504","Active","01/01/2023","01/01/2023","Unit A 82 James Carter Road SUFFOLK IP28 7DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"493","EA","EX232009117","Plastic","S","Ideal Recycling Ltd","05838501","Active","01/01/2023","01/01/2023","1119A Ashton Old Road MANCHESTER LANCASHIRE M11 1AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"494","EA","EX232020228","Plastic","L","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2023","01/01/2023","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"495","EA","EX232020214","Plastic","L","Intec Future Solutions Ltd","12407798","Suspended","01/01/2023","21/09/2023","The Hub Business Centre IPSWICH Suffolk IP1 2QA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"496","EA","EX232021110","Plastic","L","Interplas Recycling Ltd","12693662","Active","01/01/2023","01/01/2023","473 London Road CAMBERLEY Surrey GU153JA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"497","EA","EX232015108","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2023","01/01/2023","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"498","EA","EX232020226","Plastic","L","KLN Recycling Ltd","12392174","Active","01/01/2023","01/01/2023","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"499","EA","EX232013170","Plastic","L","Love Waste Limited","7550339","Active","01/01/2023","01/01/2023","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"500","EA","EX232023109","Plastic","S","LS & Dan International Ltd","9409613","Active","01/01/2023","01/01/2023","South Shields Business Works SOUTH SHIELDS Tyne & Wear NE331RF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"501","EA","EX232019132","Plastic","S","Luojia Enterprise Ltd","9851076","Active","11/01/2023","11/01/2023","12 John Princess Street LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"502","EA","EX232020111","Plastic","L","LV Recycling Ltd","12204102","Active","01/01/2023","01/01/2023","Cavell House LONDON NW9 5GX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"503","EA","EX232017131","Plastic","L","Materials Recovery Ltd","07853239","Active","01/01/2023","01/01/2023","Technology Centre WOLVERHAMPTON West Midlands WV10 9RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"504","EA","EX232020188","Plastic","S","Max Traders (UK) Ltd","5380840","Active","01/01/2023","01/01/2023","43 Saxon Road ILFORD Essex IG1 2PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"505","EA","EX232019126","Plastic","L","Midan Global Ltd","11777163","Active","01/01/2023","01/01/2023","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"506","EA","EX232021160","Plastic","L","Midwest Polychem Ltd","12741152","Active","01/01/2023","01/01/2023","Laurel Lodge SPALDING Lincolnshire PE12 8JB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"507","EA","EX232020159","Plastic","L","Monoworld Ltd","4080642","Active","01/01/2023","01/01/2023","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"508","EA","EX232015140","Plastic","L","Monoworld Recycling Ltd","06320557","Active","01/01/2023","01/01/2023","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"509","EA","EX232016119","Plastic","L","MV Recycling UK Ltd","7079676","Active","01/01/2023","01/01/2023","Building 18 PRESTON Lancashire PR4 0TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"510","EA","EX232017137","Plastic","S","NBK Recycling UK Ltd","10791291","Active","01/01/2023","01/01/2023","2 wootton close SOLIHULL United Kingdom B93 0EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"511","EA","EX232015113","Plastic","L","Nevis Resources Ltd","09357244","Active","01/01/2023","01/01/2023","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"512","EA","EX232020199","Plastic","S","New Earth Solutions (West) Ltd","06968057","Active","01/01/2023","01/01/2023","The MRF GRANTHAM Lincolnshire NG32 3EW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"513","EA","EX232019145","Plastic","L","New Ruyee Ltd","09250376","Suspended","01/01/2023","15/12/2023","Golden Cross House LONDON WC2N 4JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"514","EA","EX232019129","Plastic","L","Newport Recycling Ltd","2800814","Active","01/01/2023","01/01/2023","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"515","EA","EX232020238","Plastic","S","Oak Bank Solutions Ltd","12216652","Active","01/01/2023","01/01/2023","81D Crayford Way DARTFORD Kent DA1 4JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"516","EA","EX232013187","Plastic","L","Oatley Resources Ltd","07924593","Active","01/01/2023","01/01/2023","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"517","EA","EX232023192","Plastic","S","Orbit Impex Ltd","14982930","Active","17/11/2023","17/11/2023","35 Stanhurst Way WEST BROMWICH West Midlands B71 3QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"518","EA","EX232020248","Plastic","L","Palm Environmental Ltd","11376906","Active","01/01/2023","01/01/2023","12 West Park Road SUNDERLAND Tyne And Wear SR6 7RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"519","EA","EX232023104","Plastic","L","Peute UK Ltd","13688750","Active","01/01/2023","01/01/2023","Rapenburg 2 ALBLASSERDAM 2952 AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"520","EA","EX232018117","Plastic","L","Philip Tyler Polymers Ltd","02877316","Active","01/01/2023","01/01/2023","Globe House CIRENCESTER Glos GL71YG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"521","EA","EX232021131","Plastic","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2023","01/01/2023","Gilmarde House BANBURY Oxfordshire OX16 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"522","EA","EX232019172","Plastic","L","Plasport Recycling Ltd","12032055","Active","17/01/2023","17/01/2023","Unit 11,Bays 1 &2, BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"523","EA","EX232021115","Plastic","L","Plastic Network Ltd","11791944","Suspended","01/01/2023","22/09/2023","Suite 10 BRACKNELL Berkshire RG12 8FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"524","EA","EX232020236","Plastic","S","Polo Polymer Ltd","12366995","Active","01/01/2023","01/01/2023","71-75 Shelton Street LONDON WC2H 9JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"525","EA","EX232014127","Plastic","L","Puzhou International Ltd","06971257","Active","01/01/2023","01/01/2023","St Peters Gate SUNDERLAND Tyne & Wear SR6 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"526","EA","EX232015142","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2023","01/01/2023","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"527","EA","EX232021158","Plastic","S","Reality Trade UK Ltd","12091357","Active","01/01/2023","01/01/2023","30 Turin Court LONDON TW8 9HX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"528","EA","EX232022106","Plastic","L","Recycle for Green Ltd","12415337","Active","01/01/2023","01/01/2023","12 WHERRY ROAD NORWICH NORFOLK NR11WS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"529","EA","EX232023166","Plastic","S","Recycle Force Ltd","5271814","Active","07/08/2023","07/08/2023","Recycle Force Ltd. CORBY Northants. NN17 4BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"530","EA","EX232020194","Plastic","L","Recycled UK Ltd","05680775","Active","01/01/2023","01/01/2023","Unit 22, 23 & 24 COSELEY West Midlands WV14 8XR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"531","EA","EX232016144","Plastic","L","Redland International Recycling Ltd","5370675","Active","01/01/2023","01/01/2023","Fir cottage CHELTENHAM Gloucestershire GL53 9QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"532","EA","EX232016104","Plastic","L","Reef Recycling Ltd","9178638","Active","01/01/2023","01/01/2023","Tadcaster Enterprise Park, Commer House, TADCASTER North Yorkshire LS24 9JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"533","EA","EX232023119","Plastic","S","ReEnergise Waste Ltd","10510224","Active","11/01/2023","11/01/2023","Suite E Canal Wharf SKIPTON North Yorkshire BD23 3SE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"534","EA","EX232009115","Plastic","L","Regenthill Limited","3766746","Active","01/01/2023","01/01/2023","Fyfield Road ANDOVER Hampshire SP118DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"535","EA","EX232020186","Plastic","S","Retech Recycling Ltd","4297313","Active","01/01/2023","01/01/2023","Empire Works HALIFAX West Yorkshire HX3 6SG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"536","EA","EX23199930","Plastic","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2023","01/01/2023","Units 1 - 3 SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"537","EA","EX232016145","Plastic","L","Ruse & Co Ltd","9369696","Active","01/01/2023","01/01/2023","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"538","EA","EX232023126","Plastic","L","SAFI TECHNOLOGIES LTD","13505454","Active","30/01/2023","30/01/2023","TrueCircle, LONDON WC2R1DA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"539","EA","EX232016152","Plastic","L","Sharp Polymer Solutions Ltd","08004737","Active","01/01/2023","01/01/2023","Big Picture House GOOLE YORKSHIRE DN14 0DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"540","EA","EX232014141","Plastic","L","Soaroc International Ltd","07729846","Active","01/01/2023","01/01/2023","BizSpace ALTRINCHAM Cheshire WA14 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"541","EA","EX232014126","Plastic","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2023","01/01/2023","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"542","EA","EX232021153","Plastic","L","Tam Hangers (UK) Reuse Ltd","12534946","Active","01/01/2023","01/01/2023","Unit 2 SHEFFIELD South Yorkshire S359ZX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"543","EA","EX232023161","Plastic","S","Terra Ecotech Ltd","14606931","Suspended","27/06/2023","01/11/2023","Saxon House CHELMSFORD Essex CM1 1HT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"544","EA","EX232022123","Plastic","L","TM RECYCLING UK LTD","13849213","Active","03/04/2023","03/04/2023","133 Spring Road BOURNMOUTH Dorset BH1 4PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"545","EA","EX232017118","Plastic","L","Total Commodities Ltd","6407218","Active","04/01/2023","04/01/2023","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"546","EA","EX232018149","Plastic","L","Totus Environmental Ltd","7708260","Active","01/01/2023","01/01/2023","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"547","EA","EX232023132","Plastic","L","Trading Products Ltd","09994434","Active","13/03/2023","13/03/2023","17 Walkergate BERWICK UPON TWEED TD15 1DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"548","EA","EX232018120","Plastic","S","UK Key International Trading Ltd","10852984","Active","01/01/2023","01/01/2023","12 JOHN PRINCES STREET LONDON LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"549","EA","EX2320013","Plastic","S","Valpak Recycling Ltd","04683865","Active","01/01/2023","01/01/2023","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"550","EA","EX232018130","Plastic","L","Van Werven UK Ltd","07811267","Active","01/01/2023","01/01/2023","Selby Energy Park SELBY North Yorkshire YO8 6EG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"551","EA","EX232015141","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2023","01/01/2023","Kingswood House CANNOCK Staffordshire WS11 8JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"552","EA","EX232018118","Plastic","L","Vipa Lausanne SA","00866521","Active","01/01/2023","01/01/2023","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"553","EA","EX232021103","Plastic","L","Vipa Packaging UK Ltd","06943583","Active","01/01/2023","01/01/2023","CARLYLE HOUSE LONDON SW1V 1EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"554","EA","EX232009107","Plastic","L","Viridor Resource Management Ltd","3649069","Active","01/01/2023","01/01/2023","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"555","EA","EX232022130","Plastic","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2023","01/01/2023","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"556","EA","EX232022134","Plastic","L","Waste Paper Trade C.V.","","Active","01/01/2023","01/01/2023","6 Lords Court Cricketers Way BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"557","EA","EX232023168","Plastic","S","Williams Recycling Centre Ltd","4438311","Active","10/08/2023","10/08/2023","A5 Watling Street HINCKLEY Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"558","EA","EX232020253","Plastic","S","Yorkshire Eco Logistics Ltd","12616310","Cancelled","","07/12/2023","18a Rother Court ROTHERHAM South Yorks S62 6DR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"559","EA","EX232022121","Plastic","S","Yorkshire Plastic Ltd","13608393","Cancelled","01/01/2023","13/04/2023","7th Floor SHEFFIELD S1 2GU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"560","NRW","WX232020706","Plastic","L","Circular Commodities UK Ltd","12165389","Active","01/01/2023","20/04/2023","Clarence Chambers PONTYPOOL Torfaen NP4 6XP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"561","NRW","WX232023707","Plastic","S","Fiberight Limited","06638242","Active","19/06/2023","19/06/2023","Unit 1 Westfield Industrial Estate WAUNARLWYDD Swansea SA5 4SF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"562","NRW","WX232022703","Plastic","S","GAP Alternative Fuels Ltd","11323513","Active","01/01/2023","01/01/2023","Beechwood House SWANSEA SA5 7LP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"563","NRW","WX232017706","Plastic","S","MDS Recycling Limited","07141820","Active","01/01/2023","01/01/2023","Unit 2 PORTH Rhondda Cynon Taf CF39 0PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"564","NRW","WX232016704","Plastic","L","Paper Trade Ltd","4795100","Active","01/01/2023","01/01/2023","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"565","NRW","WX232020705","Plastic","L","Parry and Evans Holding Limited","6501567","Active","01/01/2023","01/01/2023","severn farm ind est welshpool wales sy217df","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"566","NRW","WX232023705","Plastic","S","TRI-R Ltd","13466351","Active","28/02/2023","28/02/2023","14 Moss Wood Court WREXHAM Wrexham LL11 6FA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"567","NRW","WX232022705","Plastic","S","Trugreen Solutions Ltd","13968604","Active","01/01/2023","01/01/2023","Falcon Drive CARDIFF CF10 4RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"568","NIEA","NX232023108","Plastic","L","Agnail UK Ltd","NI643690","Active","01/01/2023","01/01/2023","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"569","NIEA","NX232015104","Plastic","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2023","01/01/2023","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"570","NIEA","NX232018109","Plastic","S","Bryson Recycling","NI 1315","Active","01/01/2023","01/01/2023","Belfast Road MALLUSK Antrim BT36 4FS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"571","NIEA","NX232012104","Plastic","L","Cherry Plastics","NI053648","Active","01/01/2023","01/01/2023","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"572","NIEA","NX232020107","Plastic","L","Green Globe Resources Ltd","NI619282","Active","01/01/2023","01/01/2023","Unit F5 Newbuildings Ind Estate DERRY Derry BT47 2SX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"573","NIEA","NX232015103","Plastic","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2023","01/01/2023","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"574","NIEA","NX232016105","Plastic","L","Lets Recycle It Limited","NI631203","Active","01/01/2023","01/01/2023","85 New Road NEWRY Down BT35 9LR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"575","NIEA","NX232023118","Plastic","S","McKinstry Skip Hire","NI046471","Active","12/01/2023","12/01/2023","81-83 Belfast Road CRUMLIN Antrim BT294TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"576","NIEA","NX232022105","Plastic","L","Meridianplas Ltd","ni687254","Suspended","01/01/2023","05/06/2023","39 malone road BELFAST BT9 6RX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"577","NIEA","NX232022104","Plastic","L","Northfield Consulting Ltd","NI687006","Suspended","01/01/2023","05/06/2023","20c Balliniska Rd, LONDONDERRY -- Select county -- BT48 0NA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"578","NIEA","NX232022103","Plastic","L","One World Environmental Ltd","NI680341","Active","01/01/2023","01/01/2023","180 Locksley park BELFAST ANTRIM BT100AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
