no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"471","EA","EX202020148","Plastic","S","Express Polymers (Europe) Ltd","06018327","Suspended","01/01/2020","24/07/2020","17 Magdalen Rd TETBURY Gloucestershire GL88LG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"472","EA","EX202020239","Plastic","S","FAERCH UK Ltd","01014780","Active","24/07/2020","24/07/2020","78 LANCASTER WAY BUSINESS PARK ELY CAMBRIDGESHIRE CB6 3NW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"473","EA","EX202020108","Plastic","S","Gemini Corporation NV","","Active","01/01/2020","01/01/2020","Gemini House ANTWERP A0 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"474","EA","EX202020241","Plastic","L","Global Direct Sourcing Ltd","11419716","Active","28/07/2020","28/07/2020","Global Direct Sourcing LTD LONDON N13 4XS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"475","EA","EX202014153","Plastic","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2020","01/01/2020","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"476","EA","EX202020151","Plastic","L","Global Waste Commodities Ltd","12132875","Active","01/01/2020","15/12/2020","100 Pall Mall LONDON SW1Y 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"477","EA","EX202015116","Plastic","L","Green Channel Recycling Ltd","09048390","Active","01/01/2020","01/01/2020","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"478","EA","EX202020191","Plastic","S","Green Earth Plastic Ltd","11733026","Active","30/03/2020","30/03/2020","2 Delph Lane BLACKBURN Lancashire BB1 2BE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"479","EA","EX202019152","Plastic","S","Green Meadow Ltd T/A Acorn
Recyclers","03628414","Active","08/04/2020","08/04/2020","Unit 61 Wymeswold Industrial Park LOUGHBOROUGH Leicestershire LE12 5TY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"480","EA","EX202019189","Plastic","L","Gulf Plastics Ltd","9272252","Active","01/01/2020","01/01/2020","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"481","EA","EX202018125","Plastic","L","Higgins Recycling Ltd","07710143","Active","01/01/2020","01/01/2020","WYNN COTTAGE FARM GOOLE EAST YORKSHIRE DN14 7LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"482","EA","EX202020181","Plastic","S","I Pack Solutions Ltd","LP015901","Active","09/03/2020","09/03/2020","Stonecrest HUDDERSFIELD West Yorkshire HD9 6RD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"483","EA","EX202009117","Plastic","L","Ideal Recycling Ltd","05838501","Active","01/01/2020","01/01/2020","1119A Ashton Old Road MANCHESTER LANCASHIRE M11 1AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"484","EA","EX202020228","Plastic","L","Independent Waste Paper
Producers Ltd","1247369","Active","05/06/2020","05/06/2020","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"485","EA","EX202020214","Plastic","S","Intec Future Solutions Ltd","12407798","Active","01/05/2020","01/05/2020","The Hub Business Centre IPSWICH Suffolk IP1 2QA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"486","EA","EX202015108","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2020","01/01/2020","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"487","EA","EX202020226","Plastic","L","KLN Recycling Ltd","12392174","Active","28/05/2020","28/05/2020","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"488","EA","EX202013170","Plastic","L","Love Waste Limited","7550339","Active","01/01/2020","01/01/2020","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"489","EA","EX202014128","Plastic","L","Lovell Recycling Ltd","07286174","Cancelled","01/01/2020","17/06/2020","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"490","EA","EX202019132","Plastic","S","Luojia Enterprise Ltd","9851076","Active","01/01/2020","01/01/2020","12 John Princess Street LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"491","EA","EX202020105","Plastic","S","Luxus Ltd","0834329","Active","01/01/2020","01/01/2020","Belvoir Way LOUTH Lincolnshire LN11 0LQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"492","EA","EX202020111","Plastic","L","LV Recycling Ltd","12204102","Active","01/01/2020","01/01/2020","Cavell House LONDON NW9 5GX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"493","EA","EX202014154","Plastic","S","Lynx Recycling & Recovery Ltd","07287499","Active","01/01/2020","01/01/2020","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"494","EA","EX202019187","Plastic","L","Manchester Paper Plastic Ltd","09147419","Active","22/01/2020","22/01/2020","135 Bennett Street MANCHESTER M12 5BW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"495","EA","EX202017131","Plastic","L","Materials Recovery Ltd","07853239","Active","01/01/2020","01/01/2020","Technology Centre WOLVERHAMPTON West Midlands WV10 9RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"496","EA","EX202020188","Plastic","S","Max Traders (UK) Ltd","5380840","Active","16/03/2020","16/03/2020","43 Saxon Road ILFORD Essex IG1 2PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"497","EA","EX202019126","Plastic","L","Midan Global Ltd","11777163","Active","01/01/2020","01/01/2020","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"498","EA","EX202020159","Plastic","L","Monoworld Ltd","4080642","Active","14/01/2020","14/01/2020","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"499","EA","EX202015140","Plastic","L","Monoworld Recycling Ltd","06320557","Active","14/01/2020","14/01/2020","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"500","EA","EX202016119","Plastic","L","MV Recycling UK Ltd","7079676","Active","28/01/2020","28/01/2020","Building 18 PRESTON Lancashire PR4 0TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"501","EA","EX202017137","Plastic","S","NBK Recycling UK Ltd","10791291","Active","18/08/2020","18/08/2020","2 wootton close SOLIHULL United Kingdom B93 0EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"502","EA","EX202015113","Plastic","L","Nevis Resources Ltd","09357244","Active","01/01/2020","01/01/2020","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"503","EA","EX202014103","Plastic","S","NEW DAY RECYCLING LTD","8190172","Active","01/01/2020","01/01/2020","3 Warwick Court STOKE PRIOR Bromsgrove B60 4AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"504","EA","EX202020199","Plastic","L","New Earth Solutions (West) Ltd","06968057","Active","09/04/2020","09/04/2020","The MRF GRANTHAM Lincolnshire NG32 3EW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"505","EA","EX202019145","Plastic","L","New Ruyee Ltd","09250376","Active","01/01/2020","01/01/2020","Golden Cross House LONDON WC2N 4JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"506","EA","EX202019129","Plastic","L","Newport Recycling Ltd","2800814","Active","01/01/2020","01/01/2020","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"507","EA","EX202020238","Plastic","S","Oak Bank Solutions Ltd","12216652","Active","10/07/2020","10/07/2020","81D Crayford Way DARTFORD Kent DA1 4JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"508","EA","EX202013187","Plastic","L","Oatley Resources Ltd","07924593","Active","01/01/2020","01/01/2020","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"509","EA","EX202018150","Plastic","L","Orange Recycling Ltd","11248575","Cancelled","27/01/2020","11/12/2020","49 Cleveland Road BOURNEMOUTH Dorset BH1 4QB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"510","EA","EX202019161","Plastic","L","OSO Environmental Ltd","11755104","Active","06/03/2020","06/03/2020","Scheme 3 LEEDS West Yorkshire LS10 1RT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"511","EA","EX202020248","Plastic","S","Palm Environmental Ltd","11376906","Active","28/08/2020","28/08/2020","12 West Park Road SUNDERLAND Tyne And Wear SR6 7RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"512","EA","EX202020126","Plastic","L","Paperlink International Ltd","06312366","Active","01/01/2020","01/01/2020","Unit 4 Flexspace Canterbury CANTERBURY CT3 4AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"513","EA","EX202020147","Plastic","L","Pasha Recycling Services Ltd","11640718","Cancelled","01/01/2020","10/12/2020","27 Goodlass Road LIVERPOOL L24 9HJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"514","EA","EX202018117","Plastic","L","Philip Tyler Polymers Ltd","02877316","Active","01/01/2020","01/01/2020","Globe House CIRENCESTER Glos GL71YG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"515","EA","EX202020182","Plastic","S","Plas Cycle Ltd","03480555","Active","09/03/2020","09/03/2020","THE UNIT SHREWSBURY SHROPSHIRE SY5 7JU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"516","EA","EX202019172","Plastic","S","Plasport Recycling Ltd","12032055","Active","09/03/2020","09/03/2020","Unit 11,Bays 1 &2, BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"517","EA","EX202015101","Plastic","S","Plastic Expert Ltd","07195936","Active","13/01/2020","13/01/2020","Concept Park TOWCESTER Northamptonshire NN12 7YD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"518","EA","EX202015120","Plastic","L","Plastics Reclamation Ltd","5537424","Active","01/01/2020","01/01/2020","34 WHITLEY BAY Tyne and Wear NE25 8BL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"519","EA","EX202020236","Plastic","S","Polo Polymer Ltd","12366995","Active","10/07/2020","10/07/2020","71-75 Shelton Street LONDON WC2H 9JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"520","EA","EX202020261","Plastic","S","Polythene (UK) Ltd","06039291","Active","28/10/2020","28/10/2020","Polythene UK Ltd WITNEY Oxfordshire OX28 4XZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"521","EA","EX202014127","Plastic","S","Puzhou International Ltd","06971257","Active","01/01/2020","01/01/2020","St Peters Gate SUNDERLAND Tyne & Wear SR6 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"522","EA","EX202015142","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2020","01/01/2020","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"523","EA","EX202020173","Plastic","S","Recycle Mill Ltd","09137017","Active","20/02/2020","20/02/2020","71, LIVERPOOL STREET BIRMINGHAM West Midlands B9 4DS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"524","EA","EX202020194","Plastic","S","Recycled UK Ltd","05680775","Active","31/03/2020","31/03/2020","Unit 22, 23 & 24 COSELEY West Midlands WV14 8XR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"525","EA","EX202016144","Plastic","L","Redland International Recycling Ltd","5370675","Active","01/01/2020","01/01/2020","Fir cottage CHELTENHAM Gloucestershire GL53 9QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"526","EA","EX202016104","Plastic","L","Reef Recycling Ltd","9178638","Active","01/01/2020","01/01/2020","Tadcaster Enterprise Park, Commer House, TADCASTER North Yorkshire LS24 9JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"527","EA","EX202009115","Plastic","L","Regenthill Limited","3766746","Active","01/01/2020","01/01/2020","Fyfield Road ANDOVER Hampshire SP118DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"528","EA","EX202018137","Plastic","S","Repro Plastics Ltd","07527838","Active","01/01/2020","01/01/2020","Coopers Yard BUCKINGHAM Buckinghamshire MK18 4JB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"529","EA","EX202020186","Plastic","S","Retech Recycling Ltd","4297313","Active","13/03/2020","13/03/2020","Empire Works HALIFAX West Yorkshire HX3 6SG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"530","EA","EX20199930","Plastic","L","Roydon Resource Recovery Ltd","3852634","Active","30/01/2020","30/01/2020","Units 1 - 3 SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"531","EA","EX202018152","Plastic","L","RRS London Ltd","10039298","Cancelled","01/01/2020","23/06/2020","Union Yard KENT Kent DA8 2AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"532","EA","EX202020179","Plastic","S","Rubber And Plastic Collection
Services Ltd","2651758","Active","03/03/2020","03/03/2020","UNIT 1 , NEWBURY Berkshire RG18 9AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"533","EA","EX202016145","Plastic","L","Ruse & Co Ltd","9369696","Active","01/01/2020","16/10/2020","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"534","EA","EX202018123","Plastic","S","Sam Magnet UK Ltd","07131840","Active","04/02/2020","04/02/2020","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"535","EA","EX202020187","Plastic","S","Sanita UK Ltd","03760771","Active","13/03/2020","27/10/2020","Sigma House 1st floor Hadley Park East Telford TELFORD Shropshire TF1 6QJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"536","EA","EX202020115","Plastic","S","Seal Metal Recycling Ltd","06260110","Active","01/01/2020","01/01/2020","23 Allerton park LEEDS West Yorkshire LS74ND","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"537","EA","EX202016152","Plastic","L","Sharp Polymer Solutions Ltd","08004737","Active","01/01/2020","01/01/2020","Big Picture House GOOLE YORKSHIRE DN14 0DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"538","EA","EX202020230","Plastic","S","Sibs Trading Ltd","8700171","Active","18/06/2020","18/06/2020","144 Engineer Road WESTBURY Wiltshire BA134JW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"539","EA","EX202014141","Plastic","L","Soaroc International Ltd","07729846","Active","01/01/2020","01/01/2020","BizSpace ALTRINCHAM Cheshire WA14 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"540","EA","EX202014126","Plastic","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2020","01/01/2020","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"541","EA","EX202017118","Plastic","L","Total Commodities Ltd","6407218","Active","01/01/2020","01/01/2020","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"542","EA","EX202018149","Plastic","L","Totus Environmental Ltd","7708260","Active","01/01/2020","01/01/2020","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"543","EA","EX202018153","Plastic","L","Trading Products Ltd","09994434","Active","01/01/2020","01/01/2020","17 Walkergate BERWICK UPON TWEED TD15 1DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"544","EA","EX202018120","Plastic","S","UK Key International Trading Ltd","10852984","Active","01/01/2020","01/01/2020","12 JOHN PRINCES STREET LONDON LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"545","EA","EX2020013","Plastic","S","Valpak Recycling Ltd","04683865","Active","01/01/2020","01/01/2020","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"546","EA","EX202018130","Plastic","L","Van Werven UK Ltd","07811267","Active","01/01/2020","01/01/2020","Selby Energy Park SELBY North Yorkshire YO8 6EG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"547","EA","EX202015141","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2020","01/01/2020","Kingswood House CANNOCK Staffordshire WS11 8JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"548","EA","EX202020258","Plastic","S","VG Recycling Group Ltd","10539557","Active","06/10/2020","06/10/2020","Suite 1C, Lincs Gateway Business Park SPALDING PE126FY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"549","EA","EX202018118","Plastic","L","Vipa Lausanne SA","00866521","Active","01/01/2020","01/01/2020","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"550","EA","EX202009107","Plastic","L","Viridor Resource Management Ltd","3649069","Active","01/01/2020","01/01/2020","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"551","EA","EX202013179","Plastic","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2020","01/01/2020","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"552","EA","EX202014109","Plastic","L","W R Fibers UK Ltd","08421977","Active","01/01/2020","01/01/2020","6 Lords Court BASILDON essex SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"553","EA","EX202007775","Plastic","L","Wai Sang (Europe) Recycle Ltd","04966801","Active","01/01/2020","01/01/2020","UNIT 6 VALE PARK IND EST CRUMPSALL MANCHESTER M8 0GF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"554","EA","EX202012117","Plastic","L","Williams Recycling UK Ltd","2748860","Active","01/01/2020","01/01/2020","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"555","EA","EX202020253","Plastic","L","Yorkshire Eco Logistics Ltd","12616310","Active","10/09/2020","10/09/2020","18a Rother Court ROTHERHAM South Yorks S62 6DR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"556","NRW","WX202020706","Plastic","S","Circular Commodities UK Ltd","12165389","Active","17/03/2020","17/03/2020","Clarence Chambers PONTYPOOL Torfaen NP4 6XP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"557","NRW","WX202014701","Plastic","L","D S Smith Recycling","00214967","Active","01/01/2020","01/01/2020","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"558","NRW","WX202020703","Plastic","S","Global Recycled Plastics Ltd","12174560","Active","01/01/2020","01/01/2020","Unit 29 ABERTILLERY Blaenau Gwent NP13 2LN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"559","NRW","WX202017706","Plastic","L","MDS Recycling Limited","07141820","Active","01/01/2020","01/01/2020","Unit 2 PORTH Rhondda Cynon Taf CF39 0PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"560","NRW","WX202016704","Plastic","L","Paper Trade Ltd","4795100","Active","01/01/2020","01/01/2020","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"561","NRW","WX202020705","Plastic","S","Parry and Evans Holding Limited","6501567","Active","01/01/2020","01/01/2020","severn farm ind est welshpool wales sy217df","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"562","NRW","WX202020707","Plastic","L","Recyclability Limited","08816546","Active","17/03/2020","17/03/2020","Byass Works PORT TALBOT SA13 1RS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"563","NRW","WX202019701","Plastic","L","S W PLASTIC SOLUTIONS LTD","10010391","Active","01/01/2020","01/01/2020","Unit 2 EBBW VALE Blaenau Gwent NP23 6PL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"564","NRW","WX202020711","Plastic","S","WH Resources Ltd","12459277","Active","15/07/2020","15/07/2020","7 Cook Road BARRY Vale of Glamorgan CF62 9HD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"565","NIEA","NX202015104","Plastic","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2020","01/01/2020","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"566","NIEA","NX202018109","Plastic","S","Bryson Recycling","NI 1315","Active","01/01/2020","01/01/2020","Belfast Road MALLUSK Antrim BT36 4FS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"567","NIEA","NX202012104","Plastic","L","Cherry Plastics","NI053648","Active","01/01/2020","01/01/2020","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"568","NIEA","NX202020107","Plastic","S","Green Globe Resources Ltd","NI619282","Active","29/01/2020","29/01/2020","Unit F5 Newbuildings Ind Estate DERRY Derry BT47 2SX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"569","NIEA","NX202018103","Plastic","L","H M Recycling Ltd","11262746","Active","01/01/2020","01/01/2020","Arthur House BELFAST BT1 4GB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"570","NIEA","NX202020114","Plastic","L","Huggart Resources","11566212","Active","01/05/2020","01/05/2020","4b Richview Street BELFAST BT12 6GP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"571","NIEA","NX202015103","Plastic","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2020","01/01/2020","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"572","NIEA","NX202016105","Plastic","L","Lets Recycle It Limited","NI631203","Active","01/01/2020","01/01/2020","85 New Road NEWRY Down BT35 9LR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"573","NIEA","NX202020106","Plastic","S","McKinstry Skip Hire","NI046471","Active","01/01/2020","01/01/2020","81-83 Belfast Road CRUMLIN Antrim BT294TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"574","NIEA","NX202016103","Plastic","L","One World Environmental Services","","Active","01/01/2020","01/01/2020","180 LOCKSLEY PARK BELFAST ANTRIM BT10 0AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"575","NIEA","NX202018105","Plastic","S","Plaswire Limited","05030750","Active","01/01/2020","01/01/2020","3 Halfpenny Industrial Estate LURGAN County Armagh BT66 8TP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"576","NIEA","NX202017103","Plastic","L","Polymer Resource Management","NI643166","Active","01/01/2020","01/01/2020","Unit 6, Armagh Business Park, ARMAGH Armagh BT60 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"577","NIEA","NX202020115","Plastic","L","ProtoGreen UK Ltd","NI667712","Active","25/05/2020","25/05/2020","Forsyth House BELFAST Northern Ireland BT2 8LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"578","NIEA","NX202014102","Plastic","L","RecyCo","NI049526","Active","01/01/2020","01/01/2020","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"579","NIEA","NX202006152","Plastic","L","Re-Gen Limited","NI 44110","Active","01/01/2020","01/01/2020","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"580","NIEA","NX202017105","Plastic","L","Van Werven (NI) Ltd","NI627056","Active","01/01/2020","01/01/2020","92 Cloughwater Road BALLYMENA Antrim BT43 6SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"581","NIEA","NX202012102","Plastic","L","Vanden Recycling Ltd","NI611544","Active","01/01/2020","01/01/2020","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"582","NIEA","NX202015101","Plastic","L","Volker Gruppe Limited","NI627429","Active","01/01/2020","01/01/2020","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"583","SEPA","SX202020105","Plastic","L","Amasha Ltd","SC367147","Cancelled","01/01/2020","01/02/2021","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
