no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"323","EA","EX222022137","Paper/board","L","GATEWAY RECYCLING LIMTED","10174591","Active","23/09/2022","23/09/2022","Accredited Exporters","GROVE HOUSE, 1st FLOOR, 55 LOWLANDS ROAD HARROW Middlesex HA1 3AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"324","EA","EX222020106","Paper/board","S","Gemini Corporation NV","","Active","01/01/2022","01/01/2022","Accredited Exporters","Gemini House ANTWERP A0 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"325","EA","EX222021154","Paper/board","L","GENUS TRADING LIMITED","05203150","Active","01/01/2022","01/01/2022","Accredited Exporters","10-14 Pheonix House BURY Lancashire BL9 9HN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"326","EA","EX222022101","Paper/board","L","Global Metcorp Ltd","04278981","Active","01/01/2022","01/01/2022","Accredited Exporters","GROVE HOUSE, 1ST FLOOR HARROW MIDDLESEX HA1 3AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"327","EA","EX222020150","Paper/board","S","Global Waste Commodities Ltd","12132875","Active","01/01/2022","01/01/2022","Accredited Exporters","100 Pall Mall LONDON SW1Y 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"328","EA","EX222021104","Paper/board","L","Gulf Plastics Ltd","9272252","Active","01/01/2022","01/01/2022","Accredited Exporters","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"329","EA","EX222005109","Paper/board","L","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2022","01/01/2022","Accredited Exporters","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"330","EA","EX222020213","Paper/board","L","Intec Future Solutions Ltd","12407798","Active","01/01/2022","01/01/2022","Accredited Exporters","The Hub Business Centre IPSWICH Suffolk IP1 2QA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"331","EA","EX22200213","Paper/board","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2022","01/01/2022","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"332","EA","EX22200211","Paper/board","L","International Recovered Paper Ltd","3947775","Active","10/01/2022","10/01/2022","Accredited Exporters","239 Kensington Hight Street LONDON LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"333","EA","EX222017106","Paper/board","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2022","01/01/2022","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"334","EA","EX222020225","Paper/board","L","KLN Recycling Ltd","12392174","Active","01/01/2022","01/01/2022","Accredited Exporters","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"335","EA","EX222021152","Paper/board","S","Luojia Enterprise Ltd","9851076","Active","13/01/2022","13/01/2022","Accredited Exporters","12 John Princess Street LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"336","EA","EX222019125","Paper/board","L","Midan Global Ltd","11777163","Active","25/02/2022","25/02/2022","Accredited Exporters","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"337","EA","EX222006653","Paper/board","L","MLM Ltd","5372017","Active","01/01/2022","01/01/2022","Accredited Exporters","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"338","EA","EX222020156","Paper/board","L","Monoworld Ltd","4080642","Active","01/01/2022","01/01/2022","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"339","EA","EX222020160","Paper/board","L","Monoworld Recycling Ltd","06320557","Active","01/01/2022","01/01/2022","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"340","EA","EX222019101","Paper/board","L","Newport Recycling Ltd","2800814","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"341","EA","EX222019107","Paper/board","L","Northwood Recycling Ltd","07089478","Active","01/01/2022","01/01/2022","Accredited Exporters","Waterside DISLEY Stockport SK12 2HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"342","EA","EX222013186","Paper/board","L","Oatley Resources Ltd","07924593","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"343","EA","EX222020142","Paper/board","S","OM Synergies Ltd","8786463","Active","20/06/2022","20/06/2022","Accredited Exporters","146 Hagley Road BIRMINGHAM West Midlands B16 9NX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"344","EA","EX222021150","Paper/board","S","OVOL Fiber Europe B.V.","81606583","Active","27/01/2022","27/01/2022","Accredited Exporters","c/o Gould Paper Sales UK Ltd. LEATHERHEAD Surrey KT22 7LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"345","EA","EX222020247","Paper/board","L","Palm Environmental Ltd","11376906","Active","17/01/2022","17/01/2022","Accredited Exporters","12 West Park Road SUNDERLAND Tyne And Wear SR6 7RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"346","EA","EX222021125","Paper/board","L","Palm Paper Ltd","00813701","Active","01/01/2022","01/01/2022","Accredited Exporters","Palm Paper Ltd KINGS LYNN Norfolk PE34 3AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"347","EA","EX222018159","Paper/board","L","Paperlink International Ltd","06312366","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 4 Flexspace Canterbury CANTERBURY CT3 4AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"348","EA","EX222022129","Paper/board","L","Peute UK Ltd","13688750","Active","27/06/2022","27/06/2022","Accredited Exporters","Rapenburg 2 ALBLASSERDAM 2952 AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"349","EA","EX222020221","Paper/board","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2022","01/01/2022","Accredited Exporters","Gilmarde House BANBURY Oxfordshire OX16 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"350","EA","EX222021109","Paper/board","L","Polo Polymer Ltd","12366995","Active","01/01/2022","01/01/2022","Accredited Exporters","71-75 Shelton Street LONDON WC2H 9JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"351","EA","EX222018155","Paper/board","L","Recovered Paper Management Ltd","11070354","Active","01/01/2022","01/01/2022","Accredited Exporters","37A Station Road LONGFIELD Kent DA3 7QD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"352","EA","EX222020134","Paper/board","L","Ruse & Co Ltd","9369696","Active","01/01/2022","01/01/2022","Accredited Exporters","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"353","EA","EX222019175","Paper/board","L","SAICA Natur UK Ltd","02952592","Active","28/01/2022","28/01/2022","Accredited Exporters","144 Manchester Road MANCHESTER Greater Manchester M31 4QN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"354","EA","EX222019133","Paper/board","S","Sam Magnet UK Ltd","07131840","Active","01/01/2022","01/01/2022","Accredited Exporters","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"355","EA","EX222017105","Paper/board","L","Smurfit Kappa UK Ltd","1017013","Active","01/01/2022","01/01/2022","Accredited Exporters","Amington House, 17 Galena Close TAMWORTH B77 4AS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"356","EA","EX222014124","Paper/board","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2022","01/01/2022","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"357","EA","EX222018129","Paper/board","L","Total Commodities Ltd","6407218","Active","18/01/2022","18/01/2022","Accredited Exporters","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"358","EA","EX22200319","Paper/board","S","Valpak Recycling Ltd","04683865","Active","01/01/2022","01/01/2022","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"359","EA","EX222018154","Paper/board","L","VG Recycling Group Ltd","10539557","Active","01/01/2022","01/01/2022","Accredited Exporters","Suite 1C, Lincs Gateway Business Park SPALDING PE126FY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"360","EA","EX222018145","Paper/board","L","Vipa Lausanne SA","00866521","Active","01/01/2022","01/01/2022","Accredited Exporters","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"361","EA","EX222020183","Paper/board","L","Vipa Packaging UK Ltd","06943583","Active","01/01/2022","01/01/2022","Accredited Exporters","CARLYLE HOUSE LONDON SW1V 1EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"362","EA","EX222009104","Paper/board","L","Viridor Resource Management Ltd","3649069","Active","01/01/2022","01/01/2022","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"363","EA","EX222013178","Paper/board","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2022","01/01/2022","Accredited Exporters","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"364","EA","EX222020135","Paper/board","L","Waste Paper Trade C.V.","","Active","01/01/2022","01/01/2022","Accredited Exporters","6 Lords Court Cricketers Way BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"365","EA","EX22200122","Paper/board","L","Williams Recycling UK Ltd","2748860","Cancelled","04/01/2022","22/11/2022","Accredited Exporters","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"366","EA","EX222019114","Paper/board","L","Winfibre (UK) Company Ltd","11281149","Active","01/01/2022","01/01/2022","Accredited Exporters","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"367","NRW","WX222013162","Paper/board","L","D S Smith Recycling","00214967","Active","01/01/2022","01/01/2022","Accredited Exporters","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"368","NRW","WX22200323","Paper/board","L","Paper Trade Ltd","4795100","Active","01/01/2022","01/01/2022","Accredited Exporters","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"369","NIEA","NX222017104","Paper/board","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2022","01/01/2022","Accredited Exporters","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"370","NIEA","NX222015102","Paper/board","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2022","01/01/2022","Accredited Exporters","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"371","NIEA","NX222022102","Paper/board","L","One World Environmental Ltd","NI680341","Active","01/01/2022","01/01/2022","Accredited Exporters","180 Locksley park BELFAST ANTRIM BT100AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"372","NIEA","NX222017101","Paper/board","L","RecyCo","NI049526","Active","01/01/2022","01/01/2022","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"373","NIEA","NX222009103","Paper/board","L","Re-Gen Limited","NI 44110","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"374","NIEA","NX222016101","Paper/board","L","Vanden Recycling Ltd","NI611544","Active","01/01/2022","01/01/2022","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"375","NIEA","NX222019103","Paper/board","L","Volker Gruppe Limited","NI627429","Active","01/01/2022","01/01/2022","Accredited Exporters","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"376","SEPA","SX222019107","Paper/board","L","Amasha Ltd","SC367147","Active","01/01/2022","01/01/2022","Accredited Exporters","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"377","EA","EX222021108","Plastic","S","3 Arrows Recycling Solutions Ltd","12032802","Active","01/01/2022","01/01/2022","Accredited Exporters","Milton Hall MILTON Cambridgeshire CB24 6WZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"378","EA","EX222019146","Plastic","L","3R Technology UK Ltd","11188539","Active","15/02/2022","15/02/2022","Accredited Exporters","21-22 Roman Way PRESTON Lancashire PR2 5BB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"379","EA","EX222009179","Plastic","L","99P Recycling Limited","6090301","Active","01/01/2022","01/01/2022","Accredited Exporters","Office 3/13 MANCHESTER Lancashire M35 9BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"380","EA","EX222017126","Plastic","L","ABC Business Trading Ltd","10360682","Active","01/01/2022","01/01/2022","Accredited Exporters","30 Wentworth Way HARBORNE B32 2UZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"381","EA","EX222018124","Plastic","S","All Pallets Ltd","2794548","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 6, Alder Close EASTBOURNE East Sussex BN23 6QF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"382","EA","EX222020259","Plastic","L","Allplast Solutions Ltd","12597873","Suspended","01/01/2022","01/12/2022","Accredited Exporters","International House MANCHESTER M2 3HZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"383","EA","EX222021101","Plastic","L","AM Recycling Materials Ltd","11179102","Active","01/01/2022","01/01/2022","Accredited Exporters","2a Connaught Avenue LONDON E4 7AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"384","EA","EX222020192","Plastic","L","Anglia Green Recycling Ltd","12322058","Active","05/04/2022","05/04/2022","Accredited Exporters","35 Gunton Road WYMONDHAM NORFOLK NR18 0QP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"385","EA","EX222021148","Plastic","L","AP Concept UK Ltd","08028799","Active","01/01/2022","01/01/2022","Accredited Exporters","Suite 50-55, Bradbourne House EAST MALLING Kent ME19 6DZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"386","EA","EX222020257","Plastic","S","Apex-Eco Ltd","12588893","Active","01/01/2022","01/01/2022","Accredited Exporters","55-57 Moorgate Street ROTHERHAM South Yorkshire S60 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"387","EA","EX222020152","Plastic","L","Arundel & Co Trading and
Consulting Ltd","05512199","Active","01/01/2022","01/01/2022","Accredited Exporters","58-60 Kensington Church Street LONDON United Kingdom W8 4DB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"388","EA","EX222018109","Plastic","L","Asha Expo & Co Ltd","6311578","Active","01/01/2022","01/01/2022","Accredited Exporters","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"389","EA","EX222019151","Plastic","L","Atlas Commodities Ltd","09307499","Active","01/01/2022","01/01/2022","Accredited Exporters","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"390","EA","EX222014122","Plastic","L","Bolton Brothers Ltd","3745354","Active","02/02/2022","02/02/2022","Accredited Exporters","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"391","EA","EX222016141","Plastic","S","Boost Recycling Ltd","06235786","Active","22/02/2022","22/02/2022","Accredited Exporters","47 SWAFFHAM ROAD BURWELL CAMBRIDGESHIRE CB25 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"392","EA","EX222019137","Plastic","S","Cedo Ltd","00934776","Active","01/01/2022","01/01/2022","Accredited Exporters","Halesfield 11 TELFORD United Kingdom TF7 4LZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"393","EA","EX22199931","Plastic","L","Choice Packaging Solutions Ltd","3379742","Active","01/01/2022","13/06/2022","Accredited Exporters","Choice Packaging Solutions Limited MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"394","EA","EX222011106","Plastic","S","Choice Trading International Ltd","5210770","Active","01/01/2022","01/01/2022","Accredited Exporters","Denmark House MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"395","EA","EX222022117","Plastic","L","CHP Polymers Ltd","13262401","Active","18/03/2022","18/03/2022","Accredited Exporters","CHP POLYMERS LTD CHESTERFIELD Derbyshire S419BH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"396","EA","EX222022102","Plastic","S","CJM RECYCLING LIMITED","9822230","Active","01/01/2022","01/01/2022","Accredited Exporters","Hadrian Yard East NEWCASTLE Newcastle up Tyne NE28 6UE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"397","EA","EX222021136","Plastic","L","Clean City Exports Ltd","12859513","Suspended","07/01/2022","31/05/2022","Accredited Exporters","New Broad Street House LONDON EC2M 1NH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"398","EA","EX222016158","Plastic","L","Clean Tech UK Ltd","10445078","Active","01/01/2022","01/01/2022","Accredited Exporters","Hemswell Business Park HEMSWELL Lincolnshire DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"399","EA","EX222015133","Plastic","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2022","04/07/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"400","EA","EX222020131","Plastic","S","Complete Recycling Services Ltd","11192013","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"401","EA","EX222018157","Plastic","L","Cores Environment UK Ltd","10278495","Active","01/01/2022","01/01/2022","Accredited Exporters","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"402","EA","EX222018116","Plastic","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2022","01/01/2022","Accredited Exporters","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"403","EA","EX222022111","Plastic","L","DCE Trading Ltd","11046825","Active","18/01/2022","18/01/2022","Accredited Exporters","Wynn Cottage Farm GOOLE EAST YORKSHIRE DN14 7LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"404","EA","EX222022128","Plastic","S","DM Recycling Ltd","14026685","Active","09/05/2022","09/05/2022","Accredited Exporters","35 The Newlands, Weston Green Road SURREY England KT70LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"405","EA","EX222014120","Plastic","L","DTS Trading Limited","08065330","Active","01/01/2022","01/01/2022","Accredited Exporters","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"406","EA","EX222022118","Plastic","S","Easton Trading Ltd","12636736","Active","08/04/2022","08/04/2022","Accredited Exporters","27 Cadet House WOOLWICH London SE18 6FL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"407","EA","EX222021119","Plastic","S","Eazy Recycling Ltd","11713801","Suspended","01/01/2022","25/11/2022","Accredited Exporters","123-125 Heath Mill Lane BIRMINGHAM West Midlands B9 4AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"408","EA","EX222021162","Plastic","L","ECO A Ltd","12637539","Suspended","01/01/2022","21/12/2022","Accredited Exporters","104 Great Queen Street DARTFORD Kent DA1 1TN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"409","EA","EX222022116","Plastic","L","Eco Prime Recycling Ltd","13749934","Cancelled","11/03/2022","09/06/2022","Accredited Exporters","Office 2 KIRBY MUXLOE Leicestershire LE9 2AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"410","EA","EX222016124","Plastic","L","EcoGen Recycling Ltd","07142072","Active","01/01/2022","01/01/2022","Accredited Exporters","Stoke Charity Road, Kings Worthy WINCHESTER Hampshire SO21 2RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"411","EA","EX222017121","Plastic","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2022","01/01/2022","Accredited Exporters","Adamson House MANCHESTER M20 2YY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"412","EA","EX222022132","Plastic","S","Eden Green Eco Solutions Ltd","13923095","Active","03/08/2022","03/08/2022","Accredited Exporters","1 Water Vole Way DONCASTER DN4 5JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"413","EA","EX222017130","Plastic","L","EDU Case UK Ltd","08888722","Active","01/01/2022","01/01/2022","Accredited Exporters","Watling Chambers West Suit STAFFORDSHIRE WS11 0BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"414","EA","EX222020104","Plastic","L","Ekman Recycling Ltd","05102386","Active","01/01/2022","01/01/2022","Accredited Exporters","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"415","EA","EX222019164","Plastic","L","Ekocycle Ltd","12018931","Suspended","01/01/2022","23/12/2022","Accredited Exporters","24 Skipper House NORWICH Norfolk NR13EZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"416","EA","EX222020180","Plastic","L","Ekorix Ltd","12190373","Suspended","01/01/2022","21/12/2022","Accredited Exporters","34 Laurel Crescent ROMFORD Essex RM7 0RT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"417","EA","EX222016116","Plastic","S","Envira Limited","04184947","Active","01/01/2022","01/01/2022","Accredited Exporters","The Recycling Centre WEST BROMWICH West Midlands B70 7JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"418","EA","EX222017136","Plastic","L","Enviro (GY) Limited","4759509","Active","28/01/2022","28/01/2022","Accredited Exporters","Enviro Gy Ltd GRIMSBY N.E.Lincs DN31 2TT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"419","EA","EX222020176","Plastic","L","Ependys Marivers UK Ltd","12351688","Active","01/01/2022","01/01/2022","Accredited Exporters","C/O Alexander Knight Ltd ALTRINCHAM WA14 2EX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"420","EA","EX22200111","Plastic","L","Eurokey Recycling Ltd","03089592","Active","10/01/2022","23/08/2022","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"421","EA","EX222016121","Plastic","L","European Polymers Ltd","09716631","Active","01/01/2022","01/01/2022","Accredited Exporters","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"422","EA","EX222021146","Plastic","L","First Eco Solutions Ltd","12916215","Suspended","01/01/2022","06/05/2022","Accredited Exporters","82 King Street MANCHESTER Greater Manchester M2 4WQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"423","EA","EX222020108","Plastic","S","Gemini Corporation NV","","Active","01/01/2022","01/01/2022","Accredited Exporters","Gemini House ANTWERP A0 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"424","EA","EX222021155","Plastic","S","GGRB Plastics Ltd","06936614","Suspended","01/01/2022","27/09/2022","Accredited Exporters","Suite 3 BOOTLE Merseyside L20 3BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"425","EA","EX222022126","Plastic","S","GK Recycling Limited","11678700","Active","13/05/2022","13/05/2022","Accredited Exporters","3c NOTTINGHAM Nottinghamshire NG5 1AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"426","EA","EX222020151","Plastic","S","Global Waste Commodities Ltd","12132875","Active","01/01/2022","01/01/2022","Accredited Exporters","100 Pall Mall LONDON SW1Y 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"427","EA","EX222021156","Plastic","S","Globe Trade & Services Limited","11812179","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit C OLDHAM Select OL9 9LZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
