no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"326","EA","EX162012116","Plastic","S","Tippabush Limited T/A Green Ant
Plastic Recycling","4962098","Active","01/01/2016","01/01/2016","Accredited Exporters","6 Bridge Street LOUTH Lincolnshire LN11 0DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"327","EA","EX162016109","Plastic","L","TM Recycling UK Ltd","09633614","Active","01/01/2016","01/01/2016","Accredited Exporters","Mercer and Hole MILTON KEYNES Buckinghamshire MK9 2AF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"328","EA","EX162012103","Plastic","S","Trades Consulting Environment Ltd","04054363","Active","01/01/2016","01/01/2016","Accredited Exporters","1 Hardwick's Square LONDON London SW18 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"329","EA","EX162009160","Plastic","L","United Commercial Trading(UK) Ltd","6375066","Active","01/01/2016","01/01/2016","Accredited Exporters","28 KINGSLAND GRANGE WARRINGTON Lancashire WA1 4RW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"330","EA","EX1620013","Plastic","L","Valpak Recycling Ltd","04683865","Active","01/01/2016","01/01/2016","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"331","EA","EX162015141","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2016","01/01/2016","Accredited Exporters","Kingswood House CANNOCK Staffordshire WS11 8JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"332","EA","EX162009107","Plastic","L","Viridor Resource Management Ltd","3649069","Active","01/01/2016","01/01/2016","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"333","EA","EX162013179","Plastic","L","Visy Recycling Europe Ltd","07199767","Active","28/01/2016","12/10/2016","Accredited Exporters","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"334","EA","EX162014109","Plastic","L","W R Fibers UK Ltd","08421977","Active","01/01/2016","01/01/2016","Accredited Exporters","6 Lords Court BASILDON essex SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"335","EA","EX162007775","Plastic","L","Wai Sang (Europe) Recycle Ltd","04966801","Active","01/01/2016","01/01/2016","Accredited Exporters","UNIT 6 VALE PARK IND EST CRUMPSALL MANCHESTER M8 0GF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"336","EA","EX162014162","Plastic","L","WANGUO UK LTD","08747046","Active","18/01/2016","18/01/2016","Accredited Exporters","Suite S9 BIRMINGHAM B31 2TS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"337","EA","EX162012117","Plastic","L","Williams Recycling UK Ltd","2748860","Active","27/01/2016","27/01/2016","Accredited Exporters","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"338","NRW","WX162014701","Plastic","L","D S Smith Recycling","00214967","Active","01/01/2016","01/01/2016","Accredited Exporters","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"339","NRW","WX162016704","Plastic","L","Paper Trade Ltd","4795100","Active","18/01/2016","18/01/2016","Accredited Exporters","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"340","NIEA","NX162015104","Plastic","S","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2016","01/01/2016","Accredited Exporters","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"341","NIEA","NX162012104","Plastic","L","Cherry Plastics","NI053648","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"342","NIEA","NX162015103","Plastic","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2016","01/01/2016","Accredited Exporters","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"343","NIEA","NX162016105","Plastic","S","Lets Recycle It Limited","NI631203","Active","06/10/2016","06/10/2016","Accredited Exporters","85 New Road NEWRY Down BT35 9LR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"344","NIEA","NX162016103","Plastic","L","One World Environmental Services","","Active","18/04/2016","18/04/2016","Accredited Exporters","180 LOCKSLEY PARK BELFAST ANTRIM BT10 0AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"345","NIEA","NX162014102","Plastic","L","RecyCo","NI049526","Active","01/01/2016","01/01/2016","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"346","NIEA","NX162006152","Plastic","L","Re-Gen Limited","NI 44110","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"347","NIEA","NX162012102","Plastic","L","Vanden Recycling Ltd","NI611544","Active","01/01/2016","01/01/2016","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"348","NIEA","NX162015101","Plastic","L","Volker Gruppe Limited","NI627429","Active","01/01/2016","01/01/2016","Accredited Exporters","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"349","SEPA","SX162013113","Plastic","S","WRC Recycling","SC370000","Cancelled","01/01/2016","01/02/2017","Accredited Exporters","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"350","EA","EX162014139","Steel","L","Alutrade Ltd","1806258","Active","01/01/2016","01/01/2016","Accredited Exporters","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"351","EA","EX162013167","Steel","L","Asia Global Trade Ltd","4711414","Active","04/02/2016","04/02/2016","Accredited Exporters","Crown House LONDON W14 8TH","R4 Recycling/reclamation of metals and metal compounds"
"352","EA","EX162015117","Steel","L","ATL STEEL LIMITED","4309088","Active","25/01/2016","25/01/2016","Accredited Exporters","UNIT 2 , BRICKFIELDS BUSINESS PARK BURY ST EDMUNDS SUFFOLK IP30 9QS","R4 Recycling/reclamation of metals and metal compounds"
"353","EA","EX162015147","Steel","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2016","01/01/2016","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"354","EA","EX16200434","Steel","S","Dojan Waste Management Services
Ltd","4846278","Active","01/01/2016","11/11/2016","Accredited Exporters","19 School Lane EATON Cheshire CW12 2NG","R4 Recycling/reclamation of metals and metal compounds"
"355","EA","EX162010128","Steel","L","Donald Ward Ltd","1292288","Active","01/01/2016","01/01/2016","Accredited Exporters","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"356","EA","EX162014113","Steel","L","Ecosky Environmental Solutions Ltd","6850974","Active","01/01/2016","10/08/2016","Accredited Exporters","Davenport House LONDON E14 9RP","R4 Recycling/reclamation of metals and metal compounds"
"357","EA","EX162008126","Steel","L","Eurokey Recycling Ltd","03089592","Active","01/01/2016","01/01/2016","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R4 Recycling/reclamation of metals and metal compounds"
"358","EA","EX16199914","Steel","L","European Metal Recycling Ltd","02954623","Active","01/01/2016","01/01/2016","Accredited Exporters","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"359","EA","EX162016132","Steel","L","Greenway Polymers Ltd","NI072134","Active","23/03/2016","23/03/2016","Accredited Exporters","Rock Road TELFORD Shropshire TF1 5HW","R4 Recycling/reclamation of metals and metal compounds"
"360","EA","EX162014158","Steel","L","Greenway Waste Recycling Limited","7281560","Active","01/01/2016","01/01/2016","Accredited Exporters","Recycling House TELFORD Shropshire TF1 5HW","R4 Recycling/reclamation of metals and metal compounds"
"361","EA","EX162006634","Steel","L","H Ripley & Co Ltd, New Haven","4868630","Active","01/01/2016","01/01/2016","Accredited Exporters","Apex Way HAILSHAM East Sussex BN27 3WA","R4 Recycling/reclamation of metals and metal compounds"
"362","EA","EX162009184","Steel","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2016","01/01/2016","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R4 Recycling/reclamation of metals and metal compounds"
"363","EA","EX162016153","Steel","S","Love Waste Limited","7550339","Active","22/08/2016","22/08/2016","Accredited Exporters","1 Warburton Hey RAINHILL Merseyside L35 4LE","R4 Recycling/reclamation of metals and metal compounds"
"364","EA","EX162016148","Steel","S","Lulworthco Ltd","06988892","Active","01/08/2016","01/08/2016","Accredited Exporters","Kingsley House CHELTENHAM Gloucestershire GL51 4TQ","R4 Recycling/reclamation of metals and metal compounds"
"365","EA","EX162006667","Steel","L","McCarthy (UK) Ltd","3024621","Active","01/01/2016","01/01/2016","Accredited Exporters","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R4 Recycling/reclamation of metals and metal compounds"
"366","EA","EX162009172","Steel","L","Monoworld Ltd","4080642","Active","01/01/2016","01/01/2016","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"367","EA","EX162015139","Steel","L","Monoworld Recycling Ltd","06320557","Active","01/01/2016","01/01/2016","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"368","EA","EX162016117","Steel","L","Morris and Co (Handlers) Ltd","1240380","Suspended","07/01/2016","14/10/2016","Accredited Exporters","The Water Tower DONCASTER South Yorks DN4 8DE","R4 Recycling/reclamation of metals and metal compounds"
"369","EA","EX162016127","Steel","L","Nevis Resources Ltd","09357244","Active","23/02/2016","23/02/2016","Accredited Exporters","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R4 Recycling/reclamation of metals and metal compounds"
"370","EA","EX162013183","Steel","L","Newport Recycling Ltd","2800814","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R4 Recycling/reclamation of metals and metal compounds"
"371","EA","EX162016112","Steel","L","Oatley Resources Ltd","07924593","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"372","EA","EX162014137","Steel","L","Recycling Lives Limited","03783452","Active","01/01/2016","01/01/2016","Accredited Exporters","Recycling Lives Limited PRESTON Lancashire PR2 5BX","R4 Recycling/reclamation of metals and metal compounds"
"373","EA","EX162013107","Steel","L","Robert Gibbs (Contracting)
Company Ltd","2082145","Active","01/01/2016","01/01/2016","Accredited Exporters","Bridge Works HODDESDON Hertfordshire EN11 0EW","R4 Recycling/reclamation of metals and metal compounds"
"374","EA","EX162010130","Steel","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2016","16/03/2016","Accredited Exporters","Units 1 - 3 SWINTON Manchester M27 8LU","R4 Recycling/reclamation of metals and metal compounds"
"375","EA","EX16199923","Steel","L","S Norton & Co Ltd","1859428","Active","01/01/2016","01/01/2016","Accredited Exporters","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"376","EA","EX162010152","Steel","L","Sackers Limited","01526052","Active","01/01/2016","29/07/2016","Accredited Exporters","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"377","EA","EX162016114","Steel","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2016","01/01/2016","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"378","EA","EX162016135","Steel","S","Total Commodities Ltd","6407218","Active","08/04/2016","27/07/2016","Accredited Exporters","Devonshire House STANMORE Middlesex HA7 1JS","R4 Recycling/reclamation of metals and metal compounds"
"379","EA","EX162013160","Steel","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2016","01/01/2016","Accredited Exporters","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"380","EA","EX16199913","Steel","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2016","01/01/2016","Accredited Exporters","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"381","EA","EX162005120","Steel","L","Valpak Recycling Ltd","04683865","Active","01/01/2016","01/01/2016","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R4 Recycling/reclamation of metals and metal compounds"
"382","EA","EX162009106","Steel","L","Viridor Resource Management Ltd","3649069","Active","01/01/2016","01/01/2016","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"383","NRW","WX162015704","Steel","S","Reddy Pai Metals Limited","07858597","Active","01/01/2016","01/01/2016","Accredited Exporters","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"384","NRW","WX162016703","Steel","L","Tata Steel UK Ltd","2280000","Active","01/01/2016","01/01/2016","Accredited Exporters","Tata Steel UK Ltd PORT TALBOT West Glamorgan SA13 2NG","R4 Recycling/reclamation of metals and metal compounds"
"385","NIEA","NX162005145","Steel","L","Clearway Ltd","NI 14852","Active","01/01/2016","01/01/2016","Accredited Exporters","East Twin Road BELFAST BT3 9EN","R4 Recycling/reclamation of metals and metal compounds"
"386","NIEA","NX162009105","Steel","L","Re-Gen Limited","NI 44110","Active","01/01/2016","01/01/2016","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"387","NIEA","NX162006150","Steel","L","T-Met Ltd","NI 36781","Active","01/01/2016","01/01/2016","Accredited Exporters","84 Armagh Road DUNGANNON Tyrone BT71 7JA","R4 Recycling/reclamation of metals and metal compounds"
"388","SEPA","SX1619990006","Steel","L","Christie & Son (Metal Merchants)
Ltd","SC68222","Cancelled","01/01/2016","02/02/2017","Accredited Exporters","Lobnitz Dock RENFREW PA4 8SY","R4 Recycling/reclamation of metals and metal compounds"
"389","SEPA","SX1619990008","Steel","L","John R Adam & Sons Limited","SC030140","Cancelled","01/01/2016","01/02/2017","Accredited Exporters","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"390","SEPA","SX1620050013","Steel","L","Robertson Metals Recycling Limited","SC105027","Cancelled","22/01/2016","01/02/2017","Accredited Exporters","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"391","SEPA","SX162013112","Steel","S","WRC Recycling","SC370000","Cancelled","01/01/2016","01/02/2017","Accredited Exporters","45 INCHINNAN Renfrew PA49RR","R4 Recycling/reclamation of metals and metal compounds"
"392","EA","EX162016159","Wood","L","Enva Wood Recycling Manchester
Ltd","7462747","Active","22/11/2016","22/11/2016","Accredited Exporters","Lumm Farm MANCHESTER M43 7LB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"393","EA","EX162009108","Wood","L","McCarthy (UK) Ltd","3024621","Active","01/01/2016","01/01/2016","Accredited Exporters","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"394","EA","EX162005118","Wood","L","Valpak Recycling Ltd","04683865","Active","01/01/2016","01/01/2016","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
