year,source,target,material,value,data_source_id,product
2020,Sorting,Recycling rejects,PS,0,0047_0084_0048,Packaging
2020,Sorting,Recycling rejects,PVC,0,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,HDPE,36713.0811779034,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,LDPE,16177.064213217964,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,Other,0,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,PE,0,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,PET,43563.89939016156,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,PP,31092.310009355657,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,PS,0,0047_0084_0048,Packaging
2021,Sorting,Recycling rejects,PVC,0,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,HDPE,35563.006250195904,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,LDPE,22283.717738000996,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,Other,0,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,PE,0,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,PET,44930.80087067804,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,PP,29559.291561172373,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,PS,0,0047_0084_0048,Packaging
2022,Sorting,Recycling rejects,PVC,0,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,HDPE,34789.203533161664,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,LDPE,22356.275848884805,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,Other,0,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,PE,0,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,PET,48977.63743128098,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,PP,29989.00259641584,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,PS,0,0047_0084_0048,Packaging
2023,Sorting,Recycling rejects,PVC,0,0047_0084_0048,Packaging
2014,Sorting,Overseas recycling,HDPE,146005.96499522927,0047_0084,Packaging
2014,Sorting,Overseas recycling,LDPE,87376.9359520908,0047_0084,Packaging
2014,Sorting,Overseas recycling,Other,5014.947166432919,0047_0084,Packaging
2014,Sorting,Overseas recycling,PE,27710.846793522283,0047_0084,Packaging
2014,Sorting,Overseas recycling,PET,153683.4521922829,0047_0084,Packaging
2014,Sorting,Overseas recycling,PP,75237.25849855252,0047_0084,Packaging
2014,Sorting,Overseas recycling,PS,14126.548771246176,0047_0084,Packaging
2014,Sorting,Overseas recycling,PVC,5281.455630643299,0047_0084,Packaging
2015,Sorting,Overseas recycling,HDPE,160038.48651415372,0047_0084,Packaging
2015,Sorting,Overseas recycling,LDPE,95054.7078877188,0047_0084,Packaging
2015,Sorting,Overseas recycling,Other,5388.222263566751,0047_0084,Packaging
2015,Sorting,Overseas recycling,PE,29824.481908383674,0047_0084,Packaging
2015,Sorting,Overseas recycling,PET,167164.3882037908,0047_0084,Packaging
2015,Sorting,Overseas recycling,PP,84870.09142439437,0047_0084,Packaging
2015,Sorting,Overseas recycling,PS,15382.212343026082,0047_0084,Packaging
2015,Sorting,Overseas recycling,PVC,5827.709454965918,0047_0084,Packaging
2016,Sorting,Overseas recycling,HDPE,194570.1328236678,0047_0084,Packaging
2016,Sorting,Overseas recycling,LDPE,114136.79503544192,0047_0084,Packaging
2016,Sorting,Overseas recycling,Other,6335.235169468693,0047_0084,Packaging
2016,Sorting,Overseas recycling,PE,35169.605211558985,0047_0084,Packaging
2016,Sorting,Overseas recycling,PET,200676.10114222657,0047_0084,Packaging
2016,Sorting,Overseas recycling,PP,107946.34406118942,0047_0084,Packaging
2016,Sorting,Overseas recycling,PS,18498.88519116038,0047_0084,Packaging
2016,Sorting,Overseas recycling,PVC,7161.831365286311,0047_0084,Packaging
2017,Sorting,Overseas recycling,HDPE,194882.45261294124,0047_0084,Packaging
2017,Sorting,Overseas recycling,LDPE,114980.20551395336,0047_0084,Packaging
2017,Sorting,Overseas recycling,Other,6445.089046236449,0047_0084,Packaging
2017,Sorting,Overseas recycling,PE,35730.071255425246,0047_0084,Packaging
2017,Sorting,Overseas recycling,PET,202180.65713037935,0047_0084,Packaging
2017,Sorting,Overseas recycling,PP,105917.1367243405,0047_0084,Packaging
2017,Sorting,Overseas recycling,PS,18622.138881875286,0047_0084,Packaging
2017,Sorting,Overseas recycling,PVC,7137.87883484865,0047_0084,Packaging
2018,Sorting,Overseas recycling,HDPE,181040.89856406057,0047_0084,Packaging
2018,Sorting,Overseas recycling,LDPE,103512.87529201692,0047_0084,Packaging
2018,Sorting,Overseas recycling,Other,11164.680303324574,0047_0084,Packaging
2018,Sorting,Overseas recycling,PE,32649.426128999185,0047_0084,Packaging
2018,Sorting,Overseas recycling,PET,194458.61402553765,0047_0084,Packaging
2018,Sorting,Overseas recycling,PP,105219.54896752014,0047_0084,Packaging
2018,Sorting,Overseas recycling,PS,16898.2598518949,0047_0084,Packaging
2018,Sorting,Overseas recycling,PVC,4617.896866646024,0047_0084,Packaging
2019,Sorting,Overseas recycling,HDPE,184031.8202268844,0047_0084,Packaging
2019,Sorting,Overseas recycling,LDPE,97775.09473613651,0047_0084,Packaging
2019,Sorting,Overseas recycling,Other,15029.531692096703,0047_0084,Packaging
2019,Sorting,Overseas recycling,PE,28964.549488243665,0047_0084,Packaging
2019,Sorting,Overseas recycling,PET,198189.76098291518,0047_0084,Packaging
2019,Sorting,Overseas recycling,PP,150411.9953927477,0047_0084,Packaging
2019,Sorting,Overseas recycling,PS,14804.25976269844,0047_0084,Packaging
2019,Sorting,Overseas recycling,PVC,2671.4177182773983,0047_0084,Packaging
2020,Sorting,Overseas recycling,HDPE,194818.9912509547,0047_0084,Packaging
2020,Sorting,Overseas recycling,LDPE,103254.0681317997,0047_0084,Packaging
2020,Sorting,Overseas recycling,Other,0,0047_0084,Packaging
2020,Sorting,Overseas recycling,PE,0,0047_0084,Packaging
2020,Sorting,Overseas recycling,PET,249340.7846983518,0047_0084,Packaging
2020,Sorting,Overseas recycling,PP,140807.7359188938,0047_0084,Packaging
2020,Sorting,Overseas recycling,PS,0,0047_0084,Packaging
2020,Sorting,Overseas recycling,PVC,0,0047_0084,Packaging
2021,Sorting,Overseas recycling,HDPE,151886.22598429088,0047_0084,Packaging
2021,Sorting,Overseas recycling,LDPE,69221.15854246441,0047_0084,Packaging
2021,Sorting,Overseas recycling,Other,0,0047_0084,Packaging
2021,Sorting,Overseas recycling,PE,0,0047_0084,Packaging
2021,Sorting,Overseas recycling,PET,178793.95038595615,0047_0084,Packaging
2021,Sorting,Overseas recycling,PP,119103.58508728849,0047_0084,Packaging
2021,Sorting,Overseas recycling,PS,0,0047_0084,Packaging
2021,Sorting,Overseas recycling,PVC,0,0047_0084,Packaging
2022,Sorting,Overseas recycling,HDPE,148893.01487674395,0047_0084,Packaging
2022,Sorting,Overseas recycling,LDPE,102640.43226118018,0047_0084,Packaging
2022,Sorting,Overseas recycling,Other,0,0047_0084,Packaging
2022,Sorting,Overseas recycling,PE,0,0047_0084,Packaging
2022,Sorting,Overseas recycling,PET,166686.58395980726,0047_0084,Packaging
2022,Sorting,Overseas recycling,PP,116574.85890226858,0047_0084,Packaging
2022,Sorting,Overseas recycling,PS,0,0047_0084,Packaging
2022,Sorting,Overseas recycling,PVC,0,0047_0084,Packaging
2023,Sorting,Overseas recycling,HDPE,147274.45534867773,0047_0084,Packaging
2023,Sorting,Overseas recycling,LDPE,110367.2714491123,0047_0084,Packaging
2023,Sorting,Overseas recycling,Other,0,0047_0084,Packaging
2023,Sorting,Overseas recycling,PE,0,0047_0084,Packaging
2023,Sorting,Overseas recycling,PET,221897.09710091428,0047_0084,Packaging
2023,Sorting,Overseas recycling,PP,131629.10610129568,0047_0084,Packaging
2023,Sorting,Overseas recycling,PS,0,0047_0084,Packaging
2023,Sorting,Overseas recycling,PVC,0,0047_0084,Packaging
2014,Sorting,Domestic recycling,HDPE,93025.08054847163,0047_0084,Packaging
2014,Sorting,Domestic recycling,LDPE,55641.79929550865,0047_0084,Packaging
2014,Sorting,Domestic recycling,Other,3190.827868939179,0047_0084,Packaging
2014,Sorting,Domestic recycling,PE,17633.445924097137,0047_0084,Packaging
2014,Sorting,Domestic recycling,PET,97864.98720816146,0047_0084,Packaging
2014,Sorting,Domestic recycling,PP,48032.30659069206,0047_0084,Packaging
2014,Sorting,Domestic recycling,PS,8996.38895829259,0047_0084,Packaging
2014,Sorting,Domestic recycling,PVC,3366.533605837337,0047_0084,Packaging
2015,Sorting,Domestic recycling,HDPE,92978.16435772763,0047_0084,Packaging
2015,Sorting,Domestic recycling,LDPE,55623.614598865126,0047_0084,Packaging
2015,Sorting,Domestic recycling,Other,3190.7100497408987,0047_0084,Packaging
2015,Sorting,Domestic recycling,PE,17632.09350952835,0047_0084,Packaging
2015,Sorting,Domestic recycling,PET,97833.32115596959,0047_0084,Packaging
2015,Sorting,Domestic recycling,PP,47975.129435823816,0047_0084,Packaging
2015,Sorting,Domestic recycling,PS,8993.25152741739,0047_0084,Packaging
2015,Sorting,Domestic recycling,PVC,3364.305364927236,0047_0084,Packaging
2016,Sorting,Domestic recycling,HDPE,93917.19256620137,0047_0084,Packaging
2016,Sorting,Domestic recycling,LDPE,55817.824049613984,0047_0084,Packaging
2016,Sorting,Domestic recycling,Other,3167.436256682509,0047_0084,Packaging
2016,Sorting,Domestic recycling,PE,17529.565254232293,0047_0084,Packaging
2016,Sorting,Domestic recycling,PET,98163.07786534006,0047_0084,Packaging
2016,Sorting,Domestic recycling,PP,49685.85524738626,0047_0084,Packaging
2016,Sorting,Domestic recycling,PS,9031.9902303981,0047_0084,Packaging
2016,Sorting,Domestic recycling,PVC,3418.0185301456177,0047_0084,Packaging
2017,Sorting,Domestic recycling,HDPE,101763.34377173443,0047_0084,Packaging
2017,Sorting,Domestic recycling,LDPE,60712.99627586491,0047_0084,Packaging
2017,Sorting,Domestic recycling,Other,3467.079443427667,0047_0084,Packaging
2017,Sorting,Domestic recycling,PE,19171.132287936256,0047_0084,Packaging
2017,Sorting,Domestic recycling,PET,106779.40382182808,0047_0084,Packaging
2017,Sorting,Domestic recycling,PP,53062.91306757354,0047_0084,Packaging
2017,Sorting,Domestic recycling,PS,9819.425466450259,0047_0084,Packaging
2017,Sorting,Domestic recycling,PVC,3691.115865184915,0047_0084,Packaging
2018,Sorting,Domestic recycling,HDPE,107226.28259797188,0047_0084,Packaging
2018,Sorting,Domestic recycling,LDPE,61114.21197390193,0047_0084,Packaging
2018,Sorting,Domestic recycling,Other,6565.060976717336,0047_0084,Packaging
2018,Sorting,Domestic recycling,PE,19180.629896433173,0047_0084,Packaging
2018,Sorting,Domestic recycling,PET,114821.75538973862,0047_0084,Packaging
2018,Sorting,Domestic recycling,PP,63228.43495986873,0047_0084,Packaging
2018,Sorting,Domestic recycling,PS,9965.312051560053,0047_0084,Packaging
2018,Sorting,Domestic recycling,PVC,2746.1421538082527,0047_0084,Packaging
2019,Sorting,Domestic recycling,HDPE,122848.80738063193,0047_0084,Packaging
2019,Sorting,Domestic recycling,LDPE,69869.67352004947,0047_0084,Packaging
2019,Sorting,Domestic recycling,Other,11755.338717173208,0047_0084,Packaging
2019,Sorting,Domestic recycling,PE,23360.96095316054,0047_0084,Packaging
2019,Sorting,Domestic recycling,PET,140440.74173179228,0047_0084,Packaging
2019,Sorting,Domestic recycling,PP,68050.96759943695,0047_0084,Packaging
2019,Sorting,Domestic recycling,PS,11554.35797920269,0047_0084,Packaging
2019,Sorting,Domestic recycling,PVC,1556.5821185528514,0047_0084,Packaging
2020,Sorting,Domestic recycling,HDPE,157978.80452885543,0047_0084,Packaging
2020,Sorting,Domestic recycling,LDPE,59982.58989556426,0047_0084,Packaging
2020,Sorting,Domestic recycling,Other,0,0047_0084,Packaging
2020,Sorting,Domestic recycling,PE,0,0047_0084,Packaging
2020,Sorting,Domestic recycling,PET,151760.2022006045,0047_0084,Packaging
2020,Sorting,Domestic recycling,PP,116532.45337497583,0047_0084,Packaging
2020,Sorting,Domestic recycling,PS,0,0047_0084,Packaging
2020,Sorting,Domestic recycling,PVC,0,0047_0084,Packaging
2021,Sorting,Domestic recycling,HDPE,168132.01543524492,0047_0084,Packaging
2021,Sorting,Domestic recycling,LDPE,71790.04168228799,0047_0084,Packaging
2021,Sorting,Domestic recycling,Other,0,0047_0084,Packaging
2021,Sorting,Domestic recycling,PE,0,0047_0084,Packaging
2021,Sorting,Domestic recycling,PET,200941.06571527914,0047_0084,Packaging
2021,Sorting,Domestic recycling,PP,151919.87716718792,0047_0084,Packaging
2021,Sorting,Domestic recycling,PS,0,0047_0084,Packaging
2021,Sorting,Domestic recycling,PVC,0,0047_0084,Packaging
2022,Sorting,Domestic recycling,HDPE,161100.32685970096,0047_0084,Packaging
2022,Sorting,Domestic recycling,LDPE,91600.85542176357,0047_0084,Packaging
2022,Sorting,Domestic recycling,Other,0,0047_0084,Packaging
2022,Sorting,Domestic recycling,PE,0,0047_0084,Packaging
2022,Sorting,Domestic recycling,PET,224963.3516729415,0047_0084,Packaging
2022,Sorting,Domestic recycling,PP,141085.68604559402,0047_0084,Packaging
2022,Sorting,Domestic recycling,PS,0,0047_0084,Packaging
2022,Sorting,Domestic recycling,PVC,0,0047_0084,Packaging
2023,Sorting,Domestic recycling,HDPE,155973.85228095975,0047_0084,Packaging
2023,Sorting,Domestic recycling,LDPE,84506.4861410353,0047_0084,Packaging
2023,Sorting,Domestic recycling,Other,0,0047_0084,Packaging
2023,Sorting,Domestic recycling,PE,0,0047_0084,Packaging
2023,Sorting,Domestic recycling,PET,205028.04502188214,0047_0084,Packaging
2023,Sorting,Domestic recycling,PP,129777.11655612287,0047_0084,Packaging
2023,Sorting,Domestic recycling,PS,0,0047_0084,Packaging
2023,Sorting,Domestic recycling,PVC,0,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,HDPE,133276.51955947658,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,LDPE,74944.59437461052,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,Other,3850.7831382713434,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,PE,21619.441062984297,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,PET,131661.8825888241,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,PP,84739.06879664907,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,PS,12212.66101057624,0047_0084,Packaging
2014,LA collection,Domestic residual treatment,PVC,5079.499353130473,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,HDPE,133499.55838762512,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,LDPE,75231.52104097437,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,Other,3881.6135648716513,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,PE,21778.919182424223,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,PET,132171.48145039726,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,PP,84342.08150137376,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,PS,12255.986698298764,0047_0084,Packaging
2015,LA collection,Domestic residual treatment,PVC,5079.328048846346,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,HDPE,118915.60192661194,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,LDPE,67336.5360038964,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,Other,3506.4286474799305,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,PE,19646.733774685217,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,PET,118312.12714545774,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,PP,74048.81019854727,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,PS,10962.954206305461,0047_0084,Packaging
2016,LA collection,Domestic residual treatment,PVC,4507.071034783971,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,HDPE,109135.23066566518,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,LDPE,61317.15067234848,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,Other,3145.380244192815,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,PE,17663.500721246015,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,PET,107719.5438911443,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,PP,69563.89736942481,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,PS,9993.098339677637,0047_0084,Packaging
2017,LA collection,Domestic residual treatment,PVC,4162.218514266396,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,HDPE,114828.42652476387,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,LDPE,65838.40166233193,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,Other,7126.3372881781015,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,PE,20856.83098056956,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,PET,123671.30379160323,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,PP,65877.36268112926,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,PS,10758.814408993992,0047_0084,Packaging
2018,LA collection,Domestic residual treatment,PVC,2918.5142149251783,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,HDPE,119214.0369529985,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,LDPE,70070.22395532495,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,Other,12256.585911570075,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,PE,24654.229509297737,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,PET,140298.28703726068,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,PP,50089.02763698255,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,PS,12036.608637097324,0047_0084,Packaging
2019,LA collection,Domestic residual treatment,PVC,1398.7828872981688,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,HDPE,96454.572267518015,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,LDPE,77708.87539089512,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,Other,22534.182516886194,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,PE,59490.24184457955,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,PET,114001.19368669711,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,PP,58109.873064220745,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,PS,23435.549817561645,0047_0084,Packaging
2020,LA collection,Domestic residual treatment,PVC,4281.494678208376,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,HDPE,103052.38808028486,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,LDPE,89746.149786535,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,Other,19205.79971117261,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,PE,68859.81847664325,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,PET,118238.71488638766,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,PP,76597.10469217465,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,PS,21547.970407657074,0047_0084,Packaging
2021,LA collection,Domestic residual treatment,PVC,5152.775532265822,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,HDPE,31815.69068843199,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,LDPE,42544.34183864681,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,Other,41438.73645069691,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,PE,63849.481674032984,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,PET,112391.47898239327,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,PP,35909.81491475452,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,PS,19873.679726354636,0047_0084,Packaging
2022,LA collection,Domestic residual treatment,PVC,3805.5982454721648,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,HDPE,35988.59884306807,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,LDPE,43074.751067532,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,Other,41697.15173368566,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,PE,64247.65216108709,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,PET,98055.30482980699,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,PP,35154.166877330914,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,PS,19997.61358656353,0047_0084,Packaging
2023,LA collection,Domestic residual treatment,PVC,3829.3302612568464,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,HDPE,202951.8997216504,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,LDPE,114124.7374441525,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,Other,5863.926788540585,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,PE,32921.827859519115,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,PET,200493.14973599752,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,PP,129039.64666670877,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,PS,18597.295014497096,0047_0084,Packaging
2014,Non LA collection,Domestic residual treatment,PVC,7735.001234727414,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,HDPE,197986.87356857603,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,LDPE,111572.30649005472,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,Other,5756.637275749604,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,PE,32299.283763252955,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,PET,196017.2655501225,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,PP,125083.74730527139,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,PS,18176.273526303714,0047_0084,Packaging
2015,Non LA collection,Domestic residual treatment,PVC,7532.9109127111715,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,HDPE,173030.8944993622,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,LDPE,97979.58273325005,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,Other,5102.110030490996,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,PE,28587.433977945053,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,PET,172152.7945738759,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,PP,107746.43240821696,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,PS,15951.899851150383,0047_0084,Packaging
2016,Non LA collection,Domestic residual treatment,PVC,6558.117859102493,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,HDPE,173716.83996932805,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,LDPE,97602.04459873548,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,Other,5006.683114062752,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,PE,28116.01266955642,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,PET,171463.40969428208,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,PP,110728.86686781877,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,PS,15906.590882550707,0047_0084,Packaging
2017,Non LA collection,Domestic residual treatment,PVC,6625.243224850456,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,HDPE,191653.5304531213,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,LDPE,109887.09416178697,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,Other,11894.160198951346,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,PE,34810.93847983833,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,PET,206412.668924708,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,PP,109952.12176016609,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,PS,17956.91909554232,0047_0084,Packaging
2018,Non LA collection,Domestic residual treatment,PVC,4871.124423597341,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,HDPE,181868.88002398043,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,LDPE,106896.75041210743,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,Other,18698.23059119952,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,PE,37611.65399069534,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,PET,214034.29482729008,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,PP,76414.1169166161,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,PS,18362.64074321157,0047_0084,Packaging
2019,Non LA collection,Domestic residual treatment,PVC,2133.9355969459016,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,HDPE,129206.12504557493,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,LDPE,104095.24851823138,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,Other,30185.758286308836,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,PE,79690.40187585531,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,PET,152710.7750369294,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,PP,77841.3231121303,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,PS,31393.18861776119,0047_0084,Packaging
2020,Non LA collection,Domestic residual treatment,PVC,5735.294074398677,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,HDPE,134756.48400456517,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,LDPE,117356.57778991554,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,Other,25114.469346961687,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,PE,90044.56082935042,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,PET,154614.88848656867,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,PP,100162.22530627361,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,PS,28177.209511225312,0047_0084,Packaging
2021,Non LA collection,Domestic residual treatment,PVC,6738.028361379965,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,HDPE,45622.209282639764,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,LDPE,61006.59219259497,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,Other,59421.20588471877,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,PE,91557.16416931157,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,PET,161164.11320231066,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,PP,51492.99153632585,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,PS,28497.92527124267,0047_0084,Packaging
2022,Non LA collection,Domestic residual treatment,PVC,5457.049520025193,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,HDPE,51605.96399701601,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,LDPE,61767.17416715014,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,Other,59791.761288899645,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,PE,92128.12198595761,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,PET,140606.71138737944,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,PP,50409.42766700867,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,PS,28675.640618145746,0047_0084,Packaging
2023,Non LA collection,Domestic residual treatment,PVC,5491.080118368334,0047_0084,Packaging
2014,Domestic residual treatment,Landfill,HDPE,151052.26181561188,0047_0086_0071,Packaging
2014,Domestic residual treatment,Landfill,LDPE,84940.32203539457,0047_0086_0071,Packaging
2014,Domestic residual treatment,Landfill,Other,4364.380948121385,0047_0086_0071,Packaging
2014,Domestic residual treatment,Landfill,PE,24502.931818351877,0047_0086_0071,Packaging
2014,Domestic residual treatment,Landfill,PET,149222.27280303626,0047_0086_0071,Packaging
2014,Domestic residual treatment,Landfill,PP,96041.13348841155,0047_0086_0071,Packaging
2014,Domestic residual treatment,Landfill,PS,13841.523432127375,0047_0086_0071,Packaging
